"","sim","N_actual","n_captured","pa_detects","tau","nsites","ntraps","N_mean","N_mean_sd","N_bias","N_sd","sd_bias","nsample_pa","nsample_cap","N_naive_se","credible_proportion","credible_width","psi0_mean","psi0_sd","p","sigma","delta"
"391",390,75,72,329.92,0.4,81,4,72.1224266666667,3.22488256655534,-0.0383676444444445,0.327611225046572,-0.898411424823909,5,7,0.00154437412548842,0.4,1,0.990421934206365,0.00950430352547068,0.75,2,2
"392",391,75,73.36,327.34,0.4,81,5,73.4475208888889,2.07012222968072,-0.0206997214814815,0.269763886458375,-0.86968697664776,5,7,0.00127167915622637,0.58,0.82,0.990518386408262,0.00944059387112205,0.75,2,2
"393",392,75,74.44,329.22,0.4,81,6,74.4862271111111,0.912587404167504,-0.00685030518518517,0.19201675536339,-0.789590833177722,5,7,0.000905175665459277,0.86,0.6,0.990633282385945,0.00935904054917652,0.75,2,2
"394",393,75,69.2,371.02,0.4,100,3,69.3612631111111,5.30983746386226,-0.0751831585185186,0.393203821021696,-0.925948049502877,5,7,0.00185358058821935,0.14,1.18,0.991211510991006,0.00838839072864321,0.75,2,2
"395",394,75,70.32,372.54,0.4,100,4,70.4818071111111,4.93134149527461,-0.0602425718518518,0.387350183654912,-0.921451356790828,5,7,0.00182598627704162,0.3,1.14,0.991566188994383,0.00816695076555361,0.75,2,2
"396",395,75,73.08,368.6,0.4,100,5,73.1759017777778,2.36058709952284,-0.0243213096296297,0.289007776373744,-0.877569534955028,5,7,0.00136239572326346,0.48,0.9,0.991366580175474,0.0083001362828876,0.75,2,2
"397",396,75,73.94,374.26,0.4,100,6,74.0028524444444,1.59192337844737,-0.0132953007407407,0.225850483138584,-0.85812729042345,5,7,0.00106466938774367,0.68,0.74,0.991526929119529,0.0081686267246701,0.75,2,2
"398",397,75,70.44,272.22,0.45,64,3,70.5965551111111,4.21844885235908,-0.0587125985185185,0.373966535398541,-0.911349752364685,5,7,0.00176289515411431,0.24,1.18,0.988988415917989,0.011353658423987,0.75,2,2
"399",398,75,73.06,273.04,0.45,64,4,73.1376217777778,3.1254753492711,-0.0248317096296297,0.257500807850584,-0.91761227363043,5,7,0.00121387044928108,0.54,0.84,0.98905515748709,0.0113019851162987,0.75,2,2
"400",399,75,74.4,271.94,0.45,64,5,74.4415755555556,1.05259047951524,-0.00744565925925919,0.181267289602564,-0.827789351005678,5,7,0.000854502197901857,0.78,0.56,0.988726634836948,0.0115282890514608,0.75,2,2
"401",400,75,74.74,271.04,0.45,64,6,74.77242,0.675547309880012,-0.00303440000000002,0.156789029363054,-0.76790814341204,5,7,0.000739110572521815,0.9,0.44,0.988778640264094,0.0114673349304778,0.75,2,2
"402",401,75,71.48,315.44,0.45,81,3,71.6176844444444,3.20684651964737,-0.0450975407407406,0.356757096311987,-0.888751427882112,5,7,0.00168176908025752,0.32,1.12,0.990564645774989,0.0094226307400368,0.75,2,2
"403",402,75,73.22,316.68,0.45,81,4,73.3147217777778,1.87712597090132,-0.0224703762962963,0.287324414379307,-0.846933866542081,5,7,0.00135446027872041,0.52,0.96,0.990441923892682,0.00948015415254298,0.75,2,2
"404",403,75,74.08,313.8,0.45,81,5,74.1355133333333,1.58854958793336,-0.0115264888888889,0.210151274411416,-0.867708709877408,5,7,0.000990662608075381,0.78,0.64,0.990297652546665,0.00960328264810657,0.75,2,2
"405",404,75,74.8,313.9,0.45,81,6,74.820756,0.492574203139165,-0.00238991999999996,0.123602645939276,-0.749067967523353,5,7,0.000582668460775078,0.88,0.22,0.989749958452837,0.0099273750081519,0.75,2,2
"406",405,75,70.72,353.66,0.45,100,3,70.8578964444444,4.3828827905419,-0.0552280474074074,0.35337454633081,-0.919373945592755,5,7,0.00166582358672824,0.38,1.18,0.991192350769265,0.00842101030358593,0.75,2,2
"407",406,75,73.3,354.16,0.45,100,4,73.3785937777778,2.1436834005385,-0.0216187496296297,0.260482650804824,-0.878488282952889,5,7,0.00122792699177026,0.54,0.82,0.990530945871033,0.00885804855041189,0.75,2,2
"408",407,75,74.16,351.64,0.45,100,5,74.2241773333333,1.13022098285377,-0.0103443022222222,0.227307615523582,-0.798882148737287,5,7,0.00107153837568046,0.76,0.76050000000003,0.990801819102301,0.00867614362354738,0.75,2,2
"409",408,75,74.62,354.9,0.45,100,6,74.6529577777778,0.634497219995408,-0.00462722962962968,0.154157732656519,-0.757039545961076,5,7,0.000726706520891785,0.86,0.36,0.9913649133902,0.00827665730102782,0.75,2,2
"410",409,75,73.38,262.78,0.5,64,3,73.4582946666667,1.68511535337828,-0.020556071111111,0.267018302786652,-0.841543012321774,5,7,0.00125873635067576,0.54,0.8,0.988720279969251,0.011542211771144,0.75,2,2
"411",410,75,74.22,261.5,0.5,64,4,74.2638546666667,1.15536043742725,-0.00981527111111109,0.178285538603918,-0.84568838188633,5,7,0.000840446088895507,0.64,0.46,0.988942013805637,0.0113699242736082,0.75,2,2
"412",411,75,74.72,260.92,0.5,64,5,74.7488017777778,0.712834845962473,-0.00334930962962962,0.142490888651833,-0.800106729547654,5,7,0.000671708490820054,0.84,0.34,0.988774093944247,0.0114820261025303,0.75,2,2
"413",412,75,74.78,263.02,0.5,64,6,74.8144857777778,0.479543590309062,-0.00247352296296295,0.146530964488436,-0.69443661129117,5,7,0.000690753590957187,0.9,0.36,0.988819326938733,0.0114323384656563,0.75,2,2
"414",413,75,72.46,300.92,0.5,81,3,72.5752693333333,3.3603460697364,-0.0323297422222222,0.308995288094544,-0.908046587559125,5,7,0.00145661775710895,0.46,0.94,0.990790048443905,0.00931320489484963,0.75,2,2
"415",414,75,74.42,299.66,0.5,81,4,74.4691604444444,1.24737576302642,-0.00707786074074074,0.205835437930761,-0.834985219344524,5,7,0.000970317559795626,0.84,0.68,0.990540750387062,0.00943406808607185,0.75,2,2
"416",415,75,74.9,299.54,0.5,81,5,74.9228804444444,0.360170965027977,-0.0010282607407408,0.130190190630504,-0.638532243651592,5,7,0.000613722444258658,0.96,0.3,0.9900321572092,0.00975847020682643,0.75,2,2
"417",416,75,74.84,300.4,0.5,81,6,74.8654977777778,0.401037374847006,-0.00179336296296301,0.128516543829419,-0.67953973397505,5,7,0.00060583279757627,0.98,0.32,0.989938014872379,0.00983249140527761,0.75,2,2
"418",417,75,73.56,336.18,0.5,100,3,73.6552413333333,1.74682410252152,-0.0179301155555555,0.289152426356673,-0.834469637819123,5,7,0.00136307760982231,0.66,0.9,0.990909962468276,0.00866027495451528,0.75,2,2
"419",418,75,74.06,333.96,0.5,100,4,74.1128622222222,1.36748090549317,-0.0118285037037038,0.201633589508757,-0.852551074973847,5,7,0.000950509856377512,0.74,0.56,0.990521163501557,0.00892426659882184,0.75,2,2
"420",419,75,74.78,332.66,0.5,100,5,74.8106626666667,0.586834767981476,-0.0025244977777778,0.141850307326672,-0.758278965279116,5,7,0.000668688761493905,0.9,0.38,0.990433752034133,0.00898987148581361,0.75,2,2
"421",420,75,74.9,331.64,0.5,100,6,74.9145795555556,0.357899446273018,-0.00113893925925925,0.0990946016339797,-0.723121668206251,5,7,0.000467136431962444,0.94,0.2,0.990643914251554,0.008830768061563,0.75,2,2
"422",421,75,73.72,249.94,0.55,64,3,73.7933631111111,1.73814780284716,-0.0160884918518519,0.239224440010262,-0.862368183178437,5,7,0.00112771482504541,0.6,0.64,0.988698562341489,0.0115126519955076,0.75,2,2
"423",422,75,74.7,250.56,0.55,64,4,74.7298017777778,0.633251333034859,-0.00360264296296287,0.143477276764738,-0.773427596153454,5,7,0.000676358368976834,0.86,0.28,0.988578231948451,0.0116083809037038,0.75,2,2
"424",423,75,74.92,250.98,0.55,64,5,74.9421395555556,0.260418249866425,-0.000771472592592606,0.112398190709819,-0.568393571619997,5,7,0.000529850152293412,0.94,0.24,0.988156738868987,0.0118718290960457,0.75,2,2
"425",424,75,74.98,251.38,0.55,64,6,74.986132,0.138011014667358,-0.000184906666666666,0.0635810366341334,-0.53930462153778,5,7,0.000299723881059107,1,0.08,0.988795264452092,0.0114656977920912,0.75,2,2
"426",425,75,74.2,285.04,0.55,81,3,74.2526133333333,1.43032752151588,-0.00996515555555554,0.203913625449412,-0.857435711484247,5,7,0.000961258048877421,0.74,0.62,0.990143504435327,0.00975121856330839,0.75,2,2
"427",426,75,74.64,286.24,0.55,81,4,74.6817284444444,0.846702370430432,-0.00424362074074081,0.165608998005134,-0.80440706936849,5,7,0.000780688303432932,0.9,0.42,0.989762571115138,0.00994357024563494,0.75,2,2
"428",427,75,74.96,283.16,0.55,81,5,74.9750546666667,0.199255153053419,-0.000332604444444371,0.103484988611161,-0.480640841527361,5,7,0.000487832914653095,0.96,0.2,0.989132001306577,0.010423027159813,0.75,2,2
"429",428,75,74.98,282.1,0.55,81,6,74.9943328888889,0.141128557172478,-0.0000755614814814938,0.0967668833835642,-0.314335203857418,5,7,0.000456163462898707,1,0.14,0.989512164661886,0.0101394421904419,0.75,2,2
"430",429,75,74.28,314.86,0.55,100,3,74.3384817777778,1.16654439880585,-0.00882024296296297,0.214859877871886,-0.815815087628185,5,7,0.00101285917765416,0.76,0.66,0.989664582911963,0.00960996595341834,0.75,2,2
"431",430,75,74.9,313.76,0.55,100,4,74.9208013333333,0.304933785737584,-0.00105598222222219,0.126455590550636,-0.585301477024722,5,7,0.000596117370648693,0.92,0.3,0.989810791099571,0.00952545859529566,0.75,2,2
"432",431,75,74.8,313.28,0.55,100,5,74.8140693333333,0.526792813076539,-0.0024790755555556,0.100574772674271,-0.809080970397259,5,7,0.000474114025161818,0.92,0.22,0.989712978094068,0.0095761469276358,0.75,2,2
"433",432,75,74.96,314.18,0.55,100,6,74.9678128888889,0.1948487783425,-0.000429161481481556,0.0704205538853433,-0.638588681518137,5,7,0.000331965674581593,0.96,0.08,0.989581586349141,0.00962507018397268,0.75,2,2
"434",433,100,33.84,313.22,0.15,64,3,34.3915133333333,7.4309498986954,-0.656084866666667,0.783934699133639,-0.894504106497708,5,7,0.00369550361176555,0,2.48,0.989686881378422,0.010930062212853,0.75,2,2
"435",434,100,43.38,314.36,0.15,64,4,43.8814933333333,6.43937441466991,-0.561185066666667,0.738064847166279,-0.88538252326424,5,7,0.00347927105591126,0,2.32,0.989793807468188,0.0108369436254489,0.75,2,2
"436",435,100,49.08,313.96,0.15,64,5,49.5098942222222,7.92209140787203,-0.504901057777778,0.679252175396243,-0.914258477916414,5,7,0.00320202546238932,0,2.08,0.98956067358112,0.0109924767915882,0.75,2,2
"437",436,100,56.66,314.14,0.15,64,6,57.0429755555556,7.99388860501337,-0.429570244444444,0.631576514670679,-0.920992579972332,5,7,0.00297728024241201,0,1.98050000000003,0.989566795562832,0.0109825764944432,0.75,2,2
"438",437,100,33.8,388.68,0.15,81,3,34.3666688888889,7.06704496734285,-0.656333311111111,0.792828198443331,-0.887813336110492,5,7,0.00373742796956795,0,2.56,0.991479625113992,0.00885018142398853,0.75,2,2
"439",438,100,42.68,388.64,0.15,81,4,43.1795777777778,6.39534594551395,-0.568204222222222,0.735406394314128,-0.885009129986161,5,7,0.00346673898898312,0,2.34,0.991540815307331,0.00879638771666672,0.75,2,2
"440",439,100,48.34,388.76,0.15,81,5,48.8366528888889,8.51908992726993,-0.511633471111111,0.730949328663143,-0.91419866031425,5,7,0.00344572818000975,0,2.28,0.991332729218265,0.00894773088350582,0.75,2,2
"441",440,100,54.96,387.56,0.15,81,6,55.4160906666667,7.90971392410089,-0.445839093333333,0.695133420217885,-0.912116490319604,5,7,0.00327689036843643,0,2.12,0.991497938128058,0.00887029190670904,0.75,2,2
"442",441,100,34.02,466.76,0.15,100,3,34.5803933333333,7.17876369061829,-0.654196066666667,0.785857564014427,-0.890530236419198,5,7,0.00370456808374229,0,2.58,0.992717348269759,0.00740840734629862,0.75,2,2
"443",442,100,39.44,465.78,0.15,100,4,39.9708693333333,8.25814793678235,-0.600291306666667,0.76333746200688,-0.907565537957134,5,7,0.00359840730479196,0,2.4,0.992755892706043,0.00737875529926908,0.75,2,2
"444",443,100,49.44,465.66,0.15,100,5,49.9000542222222,7.79859711336867,-0.500999457777778,0.700293144941779,-0.910202676871035,5,7,0.00330121354404524,0,2.22,0.992654548967911,0.00744470871089468,0.75,2,2
"445",444,100,55.16,465.04,0.15,100,6,55.6212324444445,8.91380471240868,-0.443787675555555,0.700295628038132,-0.92143695642521,5,7,0.0033012252494737,0,2.26,0.992481935385805,0.00758867397070651,0.75,2,2
"446",445,100,52.58,311.96,0.2,64,3,53.024048,7.94107474119834,-0.46975952,0.688889621142838,-0.913249825295199,5,7,0.00324745681732755,0,2.2,0.989658470034896,0.0109263807900125,0.75,2,2
"447",446,100,57.32,312.26,0.2,64,4,57.7235875555556,13.5380521580454,-0.422764124444444,0.655589391335678,-0.951574319282994,5,7,0.0030904780285828,0,2.08,0.989753681835867,0.0108558570612905,0.75,2,2
"448",447,100,66.14,312.38,0.2,64,5,66.4620004444444,8.53686117250297,-0.335379995555556,0.577155335950338,-0.932392559245389,5,7,0.00272073634565656,0,1.88,0.989544362550941,0.0109926576701646,0.75,2,2
"449",448,100,74.92,311.74,0.2,64,6,75.2128382222222,8.45931839749544,-0.247871617777778,0.549575157230394,-0.935033163263708,5,7,0.0025907221363285,0,1.74,0.989398697544227,0.0110918469263157,0.75,2,2
"450",449,100,48.6,385.98,0.2,81,3,49.0483675555556,11.1559802178598,-0.509516324444445,0.692743767050834,-0.937903818981159,5,7,0.00326562543537573,0,2.22,0.991431767043869,0.00890714274240306,0.75,2,2
"451",450,100,59.26,385.46,0.2,81,4,59.6405431111111,9.19729435598319,-0.403594568888889,0.631055012110534,-0.931386885350689,5,7,0.00297482185576745,0,2.04,0.99147520349577,0.008865941309405,0.75,2,2
"452",451,100,69.26,385.58,0.2,81,5,69.603576,9.05304122980827,-0.30396424,0.595577819003395,-0.934212403999401,5,7,0.00280758076361063,0,1.86,0.991167327953142,0.00906704040729835,0.75,2,2
"453",452,100,74.42,385.48,0.2,81,6,74.7552537777778,9.07065519135444,-0.252447462222222,0.587101632179393,-0.935274616905405,5,7,0.00276762363573159,0,1.82,0.99136849680355,0.00892807677542451,0.75,2,2
"454",453,100,48.46,459.68,0.2,100,3,48.9169071111111,9.96861850539057,-0.510830928888889,0.698859464559068,-0.929894050596765,5,7,0.00329445510990744,0,2.2,0.992652809103282,0.00746090704971541,0.75,2,2
"455",454,100,60.44,459.16,0.2,100,4,60.853868,8.91580272589875,-0.39146132,0.657163021885415,-0.92629233260439,5,7,0.0030978961941348,0,2.04,0.99249522457781,0.00754653762834671,0.75,2,2
"456",455,100,68.32,458.74,0.2,100,5,68.6787995555556,9.66188390375524,-0.313212004444444,0.607783629494476,-0.93709470786973,5,7,0.00286511950606477,0,2.02,0.992707015871078,0.00740742510187355,0.75,2,2
"457",456,100,73.78,460.02,0.2,100,6,74.0802573333333,7.29603739478589,-0.259197426666667,0.553453672785692,-0.924143251625709,5,7,0.00260900563399576,0,1.72,0.992457936605609,0.00755830051857131,0.75,2,2
"458",457,100,65.08,309.58,0.25,64,3,65.4470968888889,9.45117918326598,-0.345529031111111,0.617807128088262,-0.934631741065482,5,7,0.00291237073157731,0,2.02,0.989489664188377,0.0110520167216695,0.75,2,2
"459",458,100,75.06,309.92,0.25,64,4,75.3867013333333,10.2470633457688,-0.246132986666667,0.579189288847405,-0.943477534069645,5,7,0.0027303244915641,0,1.86,0.989482071616622,0.0110123608853264,0.75,2,2
"460",459,100,80.88,310.18,0.25,64,5,81.1280013333333,9.77366498829326,-0.188719986666667,0.502215628965011,-0.948615424248063,5,7,0.00236746717906018,0,1.56,0.98939680595463,0.0110659246231554,0.75,2,2
"461",460,100,85.9,310.9,0.25,64,6,86.1123537777778,9.19977019580423,-0.138876462222222,0.459729988105817,-0.95002810088501,5,7,0.00216718794736289,0,1.4,0.989356180099236,0.0111073205949466,0.75,2,2
"462",461,100,65.74,381.12,0.25,81,3,66.1224862222222,9.30168747773527,-0.338775137777778,0.632370403440804,-0.932015518156844,5,7,0.00298102266996444,0,1.96,0.991283448361836,0.00899958736738217,0.75,2,2
"463",462,100,76.7,381.52,0.25,81,4,76.9986991111111,9.02441726634869,-0.230013008888889,0.549443455631909,-0.939115907496793,5,7,0.00259010128903929,0,1.64,0.991223078665546,0.00901239344925714,0.75,2,2
"464",463,100,81.1,379.9,0.25,81,5,81.3859884444444,8.46537970638754,-0.186140115555556,0.535814096050419,-0.936705249541716,5,7,0.00252585187181727,0,1.68,0.991322329209207,0.00895251385760767,0.75,2,2
"465",464,100,88.12,379.48,0.25,81,6,88.3234004444444,7.66246423426207,-0.116765995555556,0.450594021489239,-0.941194632990984,5,7,0.00212412058771439,0.04,1.36,0.991049087208581,0.00913185735929937,0.75,2,2
"466",465,100,64.86,452.92,0.25,100,3,65.2552506666667,11.752892002779,-0.347447493333333,0.640076890115533,-0.945538775480606,5,7,0.00301735139654327,0,2.02,0.992836356593939,0.00733046198846165,0.75,2,2
"467",466,100,76.12,450.54,0.25,100,4,76.4384,8.65826305724512,-0.235616,0.569633244484212,-0.934209293397762,5,7,0.00268527686642721,0,1.76,0.992509997882556,0.00751939133604848,0.75,2,2
"468",467,100,80.68,451.84,0.25,100,5,80.9389804444444,10.1581000681238,-0.190610195555556,0.510846951896561,-0.949710383982178,5,7,0.00240815562556358,0,1.62,0.992535326141908,0.0075275279493251,0.75,2,2
"469",468,100,88.96,451.34,0.25,100,6,89.1705244444445,6.11457384112861,-0.108294755555556,0.453999760139093,-0.925751201647882,5,7,0.00214017539367613,0,1.38,0.992562117082415,0.00748360294027763,0.75,2,2
"470",469,100,78.4,307.84,0.3,64,3,78.67066,9.91043535399451,-0.2132934,0.522833705368048,-0.947244123321251,5,7,0.00246466172332424,0,1.62,0.989409645928397,0.0110783026836989,0.75,2,2
"471",470,100,85.92,307.42,0.3,64,4,86.1274675555556,9.26998730968345,-0.138725324444444,0.454849260569653,-0.950933130178666,5,7,0.00214417997710992,0,1.36,0.98930110543801,0.0111766161775846,0.75,2,2
"472",471,100,91.92,307.56,0.3,64,5,92.0662244444444,5.6818953313376,-0.0793377555555556,0.378730981905106,-0.933344252257469,5,7,0.00178535497033693,0.02,1.1,0.989152895371442,0.0112383952408836,0.75,2,2
"473",472,100,93.88,307.48,0.3,64,6,94.0028693333333,4.39705862231393,-0.0599713066666667,0.335561535154669,-0.923684998546123,5,7,0.0015818522467549,0.12,1.1,0.98919552642176,0.0112132348008145,0.75,2,2
"474",473,100,75.98,376.18,0.3,81,3,76.2652951111111,10.4051439948935,-0.237347048888889,0.539159951433958,-0.948183326276065,5,7,0.00254162438535441,0,1.7,0.991303715384256,0.00896636720704733,0.75,2,2
"475",474,100,82.92,376.2,0.3,81,4,83.1682351111111,9.85173032238784,-0.168317648888889,0.493995892432368,-0.949856941241096,5,7,0.00232871896944818,0,1.5,0.991300893461123,0.00895969161174099,0.75,2,2
"476",475,100,89.76,376.38,0.3,81,5,89.9518853333333,7.45514952885612,-0.100481146666667,0.433827312079836,-0.941808368779103,5,7,0.00204508156157056,0.02,1.32,0.991178130146603,0.00905852788677988,0.75,2,2
"477",476,100,91.6,375.7,0.3,81,6,91.7497995555556,6.21602184587051,-0.0825020044444444,0.380898911466992,-0.938723041695866,5,7,0.00179557468829923,0.08,1.18,0.991123896506939,0.00906185714234909,0.75,2,2
"478",477,100,74.42,441.6,0.3,100,3,74.7248306666667,11.2887040048521,-0.252751693333333,0.561199426927241,-0.950286638157398,5,7,0.00264551946918838,0,1.76,0.992495053687842,0.00755672281583688,0.75,2,2
"479",478,100,85.2,443.1,0.3,100,4,85.4456617777778,8.48295283228282,-0.145543382222222,0.497430742152427,-0.941361133088068,5,7,0.00234491100631092,0,1.56,0.992585843143983,0.00748081531163084,0.75,2,2
"480",479,100,89.42,442.84,0.3,100,5,89.596992,8.54392717296009,-0.10403008,0.414335107996166,-0.951505309021423,5,7,0.00195319443031833,0.04,1.24,0.992379274397618,0.00760612336924201,0.75,2,2
"481",480,100,92.54,442.98,0.3,100,6,92.6860386666667,6.3108290736696,-0.0731396133333334,0.365552135027328,-0.942075418180393,5,7,0.00172322929036696,0.12,1.16,0.992424652366782,0.00760370242970759,0.75,2,2
"482",481,100,85.04,303.56,0.35,64,3,85.2478635555556,8.03531386193744,-0.147521364444445,0.453944019095458,-0.943506373628322,5,7,0.00213991262787649,0,1.38,0.989314145503043,0.0111420870488521,0.75,2,2
"483",482,100,91.04,304.84,0.35,64,4,91.2028408888889,8.04709242212092,-0.0879715911111111,0.393196462147503,-0.951138070557431,5,7,0.00185354589815373,0.02,1.2,0.989227439559741,0.0111792296538428,0.75,2,2
"484",483,100,94.38,303.8,0.35,64,5,94.4900804444444,6.34650758164739,-0.0550991955555558,0.315144863712353,-0.950343577210295,5,7,0.00148560713458077,0.28,0.96,0.989135580053562,0.0112639143815736,0.75,2,2
"485",484,100,96.3,304.12,0.35,64,6,96.3927337777778,4.09443285729629,-0.036072662222222,0.286013367754822,-0.93014579119422,5,7,0.00134827994566291,0.38,0.94,0.988994710185052,0.0113339248604301,0.75,2,2
"486",485,100,85.22,368.72,0.35,81,3,85.4569604444444,9.09405304455772,-0.145430395555556,0.484295636678947,-0.946745897092741,5,7,0.00228299152529827,0,1.48,0.991249908737993,0.00898869967543084,0.75,2,2
