"","sim","N_actual","n_captured","pa_detects","tau","nsites","ntraps","N_mean","N_mean_sd","N_bias","N_sd","sd_bias","nsample_pa","nsample_cap","N_naive_se","credible_proportion","psi0_mean","psi0_sd"
"813",812,175,171.56,121.22,0.35,25,6,171.632590222222,3.7681087499122,-0.0192423415873012,0.254795977788758,-0.932380938370026,5,7,0.00120111975808992,0.38,0.976592585990359,0.0258881764465346
"814",813,175,149.56,163.58,0.35,36,3,149.778017333333,17.7495597261409,-0.144125615238095,0.460743158119784,-0.974041995112633,5,7,0.00217196407661203,0.02,0.98313916482031,0.0184313691222645
"815",814,175,161.14,163.8,0.35,36,4,161.284194666667,11.0973200881918,-0.0783760304761908,0.375247273058363,-0.966185775477662,5,7,0.00176893260934219,0.02,0.98284162570177,0.018550659836694
"816",815,175,168.98,163.94,0.35,36,5,169.076408,6.23846172749791,-0.0338490971428568,0.288546754708304,-0.953747130733135,5,7,0.00136022244629075,0.3,0.982696355693754,0.0186784630204279
"817",816,175,171.52,163.42,0.35,36,6,171.597387555556,4.37434780460698,-0.0194434996825393,0.263849027865016,-0.939682659072711,5,7,0.00124379624541887,0.38,0.982671360923527,0.0186522173909666
"818",817,175,161.9,79.28,0.4,16,3,162.038361777778,11.9137865882178,-0.074066504126984,0.360897529826256,-0.969707571379265,5,7,0.00170128727102413,0.12,0.9662509940991,0.0388645831241695
"819",818,175,169.42,79.5,0.4,16,4,169.508144888889,4.89509708298585,-0.0313820292063489,0.284760384574537,-0.941827428599058,5,7,0.0013423733263063,0.18,0.965822295612751,0.0391805627231974
"820",819,175,172.28,79.5,0.4,16,5,172.336636888889,4.65958513257694,-0.015219217777778,0.214364792692084,-0.953994875811287,5,7,0.00101052532373481,0.52,0.965572239592735,0.0393039607119746
"821",820,175,174.1,79.26,0.4,16,6,174.131866222222,1.47266997373104,-0.00496076444444447,0.161714332374362,-0.890189699485313,5,7,0.000762328673579777,0.72,0.965399471013837,0.0394876685158954
"822",821,175,159.16,119.66,0.4,25,3,159.337690666667,12.8964101118012,-0.0894989104761904,0.413693657803251,-0.967921797289566,5,7,0.00195017060511031,0.04,0.97723568314057,0.0254689621855708
"823",822,175,168.94,120.04,0.4,25,4,169.042556444445,8.46890580668179,-0.0340425346031743,0.307979819545629,-0.963634048296695,5,7,0.00145183079246215,0.22,0.976928562825759,0.0256622866299474
"824",823,175,172.38,119.48,0.4,25,5,172.437783111111,4.47968519332594,-0.0146412393650794,0.210387851966176,-0.953035125709364,5,7,0.000991777845363698,0.6,0.976479917769098,0.0259647897330627
"825",824,175,173.7,120.26,0.4,25,6,173.741611555555,2.22138581325779,-0.00719079111111142,0.179661926552909,-0.919121691747268,5,7,0.000846934443910674,0.64,0.976419094381212,0.0259481543549839
"826",825,175,161.94,159.04,0.4,36,3,162.104655555556,11.0086352573241,-0.0736876825396826,0.395577624499655,-0.964066606327385,5,7,0.00186477080512915,0.04,0.982889054275276,0.0185466341422196
"827",826,175,168.46,159.88,0.4,36,4,168.572232,7.89810921713722,-0.0367301028571425,0.319485268096639,-0.959549145331718,5,7,0.00150606799706891,0.24,0.982791162965311,0.0185836886395906
"828",827,175,173.32,160.44,0.4,36,5,173.371356444444,2.3293678837222,-0.00930653460317473,0.205365096718353,-0.911836555250263,5,7,0.00096810035005719,0.52,0.982548041793982,0.0187647018794685
"829",828,175,173.72,160.36,0.4,36,6,173.764346222222,2.32820702146881,-0.00706087873015886,0.179914986436358,-0.922723802145888,5,7,0.000848127379641561,0.7,0.982651794814718,0.0186576496581051
"830",829,175,169.2,79.02,0.45,16,3,169.292773333333,7.39038665346411,-0.0326127238095239,0.284760507500421,-0.961468794414573,5,7,0.00134237390578447,0.32,0.965917262063624,0.0390322354698875
"831",830,175,172.74,78.94,0.45,16,4,172.792628,3.50604742211423,-0.0126135542857143,0.210388516117436,-0.939992678139371,5,7,0.000991780976202761,0.5,0.965519565816106,0.0394035118288592
"832",831,175,174.02,78.96,0.45,16,5,174.049316,1.719295652172,-0.00543247999999977,0.146269080914432,-0.914924998077179,5,7,0.000689519059950122,0.66,0.965324302097633,0.0394806538766861
"833",832,175,174.2,79.14,0.45,16,6,174.223161333333,2.1792062903427,-0.00443907809523818,0.122937577118706,-0.94358607642447,5,7,0.000579533296288541,0.8,0.965184837399495,0.03963206343827
"834",833,175,170.34,118.08,0.45,25,3,170.433388,5.06600295447786,-0.0260949257142852,0.284359385573023,-0.943869084142227,5,7,0.00134048299888483,0.24,0.97676531659117,0.0257839966098968
"835",834,175,172.8,118.5,0.45,25,4,172.860094666667,3.75834543399423,-0.0122280304761905,0.21459913528569,-0.942900635650826,5,7,0.00101163002531521,0.54,0.976469080045068,0.0259558997434041
"836",835,175,174.16,117.8,0.45,25,5,174.195699111111,1.24924274791131,-0.00459600507936468,0.164121017335699,-0.868623598087639,5,7,0.000773673895288716,0.72,0.976431436466296,0.0259654140062499
"837",836,175,174.1,117.82,0.45,25,6,174.130572,2.19672988861013,-0.0049681599999999,0.148197528511374,-0.932537209385748,5,7,0.000698609849103193,0.78,0.976416047279221,0.0259585716303993
"838",837,175,168.96,155.12,0.45,36,3,169.062335111111,6.12341744091592,-0.0339295136507936,0.300042603809987,-0.951000792171192,5,7,0.0014144143986594,0.24,0.982723678182747,0.01868425756944
"839",838,175,172.46,155.38,0.45,36,4,172.530001333333,3.92814732218122,-0.0141142780952378,0.241436965923191,-0.938536682532282,5,7,0.00113814477222263,0.56,0.982627738548044,0.0187263651290527
"840",839,175,173.98,156.36,0.45,36,5,174.032286222222,1.52143059541401,-0.00552979301587268,0.204537743317536,-0.865562225490886,5,7,0.000964200168722823,0.7,0.982558823549116,0.0187762155293122
"841",840,175,173.98,155.68,0.45,36,6,174.010217333333,2.44648382965298,-0.00565590095238114,0.139453936075529,-0.942998218755727,5,7,0.00065739215908108,0.74,0.982130022224557,0.0190629321189307
"842",841,175,172.32,78.36,0.5,16,3,172.385088444444,3.44573921402587,-0.0149423517460318,0.23272656682329,-0.932459611024544,5,7,0.00109708355708675,0.4,0.965573771199757,0.0393424141927025
"843",842,175,173.74,78.9,0.5,16,4,173.778888,2.56409637301484,-0.0069777828571424,0.166965424758752,-0.934883327118303,5,7,0.000787082560470704,0.76,0.965367544014796,0.0393807094108633
"844",843,175,174.78,78.64,0.5,16,5,174.797582666667,0.748201742058064,-0.00115667047619062,0.108073252475187,-0.855555999939386,5,7,0.000509462197933935,0.94,0.965212109446588,0.0396053400790219
"845",844,175,174.86,78.58,0.5,16,6,174.870964,0.447724312510365,-0.000737348571428583,0.0873081243102946,-0.804995793458785,5,7,0.000411574445016583,0.92,0.96516575303971,0.0396492360178813
"846",845,175,172.62,115.44,0.5,25,3,172.685087111111,2.83875796286288,-0.0132280736507935,0.234866833722997,-0.917264227244603,5,7,0.00110717287200896,0.46,0.976434106381579,0.0259549974055619
"847",846,175,174.56,114.18,0.5,25,4,174.582938666667,0.798890467794294,-0.00238320761904788,0.134536184935556,-0.831596207040741,5,7,0.000634209657885992,0.84,0.976280788923078,0.0260954140089182
"848",847,175,174.78,115.66,0.5,25,5,174.797934666667,0.496442936645952,-0.00115465904761861,0.113669621570332,-0.771031848416855,5,7,0.000535843734848603,0.9,0.976315422066923,0.0260504889839552
"849",848,175,174.88,115.8,0.5,25,6,174.89386,0.464066053439716,-0.000606514285714521,0.092047081709782,-0.801650905021996,5,7,0.000433914104436127,0.94,0.976255757807942,0.026125945667499
"850",849,175,171.6,148.94,0.5,36,3,171.688375555555,4.28759821558369,-0.0189235682539686,0.265045124624856,-0.938183311192377,5,7,0.0012494346996178,0.48,0.982783398218989,0.0185970923618306
"851",850,175,173.3,149.28,0.5,36,4,173.357259111111,2.8742978245985,-0.00938709079365108,0.210813988191155,-0.926655482119149,5,7,0.000993786670792978,0.58,0.981947748115263,0.0191652995322809
"852",851,175,174.74,149.82,0.5,36,5,174.757328,0.738695839730015,-0.00138669714285726,0.10910683280816,-0.852298027225878,5,7,0.000514334542349577,0.94,0.982323324391789,0.0189263349735136
"853",852,175,174.88,150.54,0.5,36,6,174.889393333333,0.378305254221492,-0.000632038095237934,0.0806932280835653,-0.786698103758504,5,7,0.000380391525158145,0.92,0.982343503575534,0.0189389053062851
"854",853,175,173.88,77.86,0.55,16,3,173.916455111111,2.31643147958275,-0.00619168507936538,0.164531532916367,-0.92897198368846,5,7,0.000775609084294539,0.76,0.965303543997093,0.0395560206267116
"855",854,175,174.76,78.06,0.55,16,4,174.780885333333,0.661302569481192,-0.00125208380952401,0.113598415236372,-0.828220211928871,5,7,0.000535508064971228,0.9,0.965294371006132,0.0395102616668387
"856",855,175,174.88,78,0.55,16,5,174.890834666667,0.379831247571991,-0.000623801904762048,0.0796321137777468,-0.790348702781085,5,7,0.000375389384349757,0.96,0.965093002628436,0.0396502339137726
"857",856,175,174.98,77.88,0.55,16,6,174.982953333333,0.138926204529044,-0.0000974095238093599,0.0425439953102131,-0.693765510585737,5,7,0.000200554317217469,0.98,0.965102716356181,0.0396072412827935
"858",857,175,173.92,112.92,0.55,25,3,173.970519111111,1.45797863400274,-0.00588274793650811,0.196984393759444,-0.864892125875232,5,7,0.000928593337434826,0.6,0.976346109191205,0.0260575238051736
"859",858,175,174.72,112.78,0.55,25,4,174.737139555556,0.774158834760001,-0.00150205968253988,0.107086041734295,-0.861674327119843,5,7,0.000504808441871638,0.9,0.976307193035063,0.0260977279524362
"860",859,175,174.96,112.46,0.55,25,5,174.966468444444,0.193663971908625,-0.00019160888888879,0.0650665404538595,-0.664023515511913,5,7,0.000306726613221819,0.98,0.976091189851974,0.0262288316001028
"861",860,175,175,113.34,0.55,25,6,175.004620444444,0.00709102725083854,0.0000264025396828564,0.054921779010429,6.74525002762248,5,7,0.000258903749154022,1,0.976180879310528,0.0261381756217884
"862",861,175,174.36,144.06,0.55,36,3,174.400086222222,1.19675952350926,-0.00342807873015874,0.178199872209191,-0.85109801199939,5,7,0.000840042253637967,0.78,0.982078614430948,0.0190942722787879
"863",862,175,174.7,144.16,0.55,36,4,174.718697777778,0.795418078152944,-0.00160744126984139,0.114613540952774,-0.855907799808975,5,7,0.000540293413490058,0.88,0.982020426735154,0.0191287307062696
"864",863,175,174.9,143.76,0.55,36,5,174.91056,0.292336118927912,-0.000511085714285374,0.0800658970611897,-0.726116986998334,5,7,0.000377434258358342,0.96,0.982067656924177,0.0190970687648097
"865",864,175,175,143.72,0.55,36,6,175.006041333333,0.0120101108072319,0.0000345219047619431,0.0586193655105625,3.88083469431981,5,7,0.00027633433907581,1,0.982306682271995,0.0189722540151308
"866",865,200,75.58,80,0.15,16,3,75.991828,13.1349479620833,-0.62004086,0.663563263262916,-0.949481089291071,5,7,0.00312806722132988,0,0.968550976818757,0.0372077993926465
"867",866,200,95.74,80,0.15,16,4,96.1059026666667,13.403116080356,-0.519470486666667,0.619274251022446,-0.953796248028466,5,7,0.00291928681541461,0,0.968215547735413,0.037519638026297
"868",867,200,105.46,80,0.15,16,5,105.799601777778,13.5743111242403,-0.471001991111111,0.597562047148842,-0.955978462429541,5,7,0.00281693450479108,0,0.968050776128068,0.0376858455912155
"869",868,200,119.76,79.96,0.15,16,6,120.096545333333,13.6180753274681,-0.399517273333333,0.592864029018867,-0.956464917782982,5,7,0.00279478783493879,0,0.967978266515073,0.0376637305113806
"870",869,200,74.24,124.66,0.15,25,3,74.6872915555555,12.4014187227195,-0.626563542222222,0.691205544431292,-0.944263994315022,5,7,0.00325837418440738,0,0.978398269550169,0.0246598083355779
"871",870,200,92.98,124.36,0.15,25,4,93.3871475555556,16.0294643205877,-0.533064262222222,0.653057438235112,-0.959258935596722,5,7,0.00307854228720242,0,0.978356028332665,0.0247009962783853
"872",871,200,109.68,124.6,0.15,25,5,110.067016,14.8463536169135,-0.44966492,0.635158460183381,-0.957217881469576,5,7,0.00299416569549116,0,0.978167566147811,0.0248531008372827
"873",872,200,121.92,124.46,0.15,25,6,122.268449333333,18.954909927527,-0.388657753333333,0.601746835005459,-0.968253775021554,5,7,0.00283666178393268,0,0.978043331693269,0.0249101018902797
"874",873,200,73.66,177.06,0.15,36,3,74.1392182222222,13.9180181950932,-0.629303908888889,0.714433199476522,-0.948668467775937,5,7,0.00336787040036433,0,0.984029159227868,0.0177925851162772
"875",874,200,90.74,176.42,0.15,36,4,91.1882737777778,15.6104600685133,-0.544058631111111,0.688321971255733,-0.955906362257439,5,7,0.00324478089009747,0,0.983903593960514,0.0179180602540983
"876",875,200,107.22,176.4,0.15,36,5,107.616565777778,14.3637772126936,-0.461917171111111,0.64322539574618,-0.955218924227135,5,7,0.0030321935944235,0,0.983661897933181,0.0180948757162001
"877",876,200,119.04,176.16,0.15,36,6,119.415785333333,16.9962051816742,-0.402921073333333,0.626697943827994,-0.963127184149099,5,7,0.0029542824389096,0,0.983739408124265,0.0180043603498588
"878",877,200,112.52,79.96,0.2,16,3,112.848637333333,18.7061669018576,-0.435756813333333,0.586385980525204,-0.968652798641128,5,7,0.00276425002148063,0,0.967914464808298,0.0377665968849175
"879",878,200,132.22,79.98,0.2,16,4,132.520454666667,16.8638926190369,-0.337397726666666,0.558540967722228,-0.966879475555263,5,7,0.00263298737231256,0,0.967843392437026,0.037710040446582
"880",879,200,143.78,79.96,0.2,16,5,144.056559111111,20.3213496959265,-0.279717204444445,0.534197917830833,-0.973712478461117,5,7,0.00251823313462611,0,0.967678740137806,0.0378399523181304
"881",880,200,154.1,79.96,0.2,16,6,154.341809333333,16.889042503663,-0.228290953333334,0.49571348781761,-0.970648810451504,5,7,0.00233681579174311,0,0.967219735557085,0.0382355405734735
"882",881,200,109.04,124.24,0.2,25,3,109.436603111111,19.6127263750473,-0.452816984444444,0.644911173178577,-0.967117719339669,5,7,0.00304014042545029,0,0.978284209309356,0.0247683416019322
"883",882,200,132,124.12,0.2,25,4,132.337620444444,19.2616602653707,-0.338311897777778,0.590894063206242,-0.969322786558095,5,7,0.00278550132704004,0,0.978062056412815,0.0249294302468745
"884",883,200,146.28,124.06,0.2,25,5,146.565973777778,18.9606897625077,-0.267170131111111,0.541559548162975,-0.971437771782235,5,7,0.00255293619281575,0,0.977799986148256,0.0250924574880437
"885",884,200,150.88,124.32,0.2,25,6,151.147813777778,16.854221063275,-0.244260931111111,0.522667375044186,-0.968988933212519,5,7,0.00246387763465811,0,0.977685516577067,0.0251755216805364
"886",885,200,109.64,175.34,0.2,36,3,110.026800888889,17.409926700001,-0.449865995555556,0.634663207163555,-0.963545900100572,5,7,0.00299183105036635,0,0.983703432578468,0.0180346517774688
"887",886,200,129.04,174.54,0.2,36,4,129.388283555556,16.7480407532241,-0.353058582222222,0.600535793503556,-0.964142922604965,5,7,0.00283095287954406,0,0.983559912184291,0.0181555028238458
"888",887,200,146.7,175.22,0.2,36,5,146.983128444444,15.8826807132169,-0.265084357777778,0.535680425555192,-0.966272669253533,5,7,0.00252522174305981,0,0.983437562886197,0.0181930919928545
"889",888,200,157.54,174.96,0.2,36,6,157.816111555556,15.0892060106814,-0.210919442222222,0.532045254881921,-0.964740009878234,5,7,0.00250808538416754,0,0.983496437386765,0.0181107298558857
"890",889,200,137.16,79.9,0.25,16,3,137.451369333333,22.7367493836543,-0.312743153333334,0.549805458626289,-0.97581864279062,5,7,0.00259180778752019,0,0.967644756672825,0.0378764581184442
"891",890,200,160.98,79.98,0.25,16,4,161.204170666667,17.117922325983,-0.193979146666667,0.477957102086953,-0.972078556440143,5,7,0.0022531113866797,0,0.967186676736887,0.0381840911465916
"892",891,200,171.04,79.9,0.25,16,5,171.217444444444,16.9817461451113,-0.143912777777778,0.419963289269218,-0.975269722814098,5,7,0.00197972593127781,0,0.966603536955106,0.0386771590532514
"893",892,200,176.56,80,0.25,16,6,176.719724,16.5143920165831,-0.11640138,0.394969365064017,-0.976083323886983,5,7,0.00186190344265141,0,0.966391338106232,0.0387945956694616
"894",893,200,132.26,123.64,0.25,25,3,132.575313333333,18.4027110936901,-0.337123433333333,0.568468881976179,-0.969109503535536,5,7,0.00267978800892594,0,0.97779141750422,0.0251251060575292
"895",894,200,158.2,123.86,0.25,25,4,158.467755111111,18.2701473765211,-0.207661224444445,0.520380320308892,-0.971517453604253,5,7,0.00245309635524297,0,0.977718759686394,0.0251612399479529
"896",895,200,168.4,123.8,0.25,25,5,168.600598222222,16.381246013619,-0.156997008888889,0.44908917501509,-0.972585163873265,5,7,0.00211702667340428,0,0.977245646574933,0.0254621073828267
"897",896,200,179.6,123.88,0.25,25,6,179.759287555556,11.4023518226202,-0.101203562222222,0.398194326454967,-0.965077877559871,5,7,0.00187710605644211,0,0.976999040187417,0.0256352138764855
"898",897,200,144.04,173.08,0.25,36,3,144.347803555556,20.4074292414365,-0.278260982222222,0.56080000668953,-0.972519811287605,5,7,0.00264363658413085,0,0.983489456061862,0.0182053306572583
"899",898,200,162.1,172.54,0.25,36,4,162.359718222222,17.27540522879,-0.188201408888889,0.513586747146379,-0.97027063965536,5,7,0.00242107114423164,0,0.983334581895235,0.0182553454876855
"900",899,200,167.92,172.5,0.25,36,5,168.144736888889,13.5029004845954,-0.159276315555555,0.475658395416672,-0.964773613198193,5,7,0.00224227517951627,0,0.983183641484231,0.0183158923086245
"901",900,200,180.94,173.04,0.25,36,6,181.113163111111,10.0191891386405,-0.0944341844444445,0.412025722560812,-0.958876340504266,5,7,0.00194230788297358,0.02,0.983011626037576,0.0184556149247022
"902",901,200,162.02,79.82,0.3,16,3,162.253296888889,19.0443997700087,-0.188733515555556,0.487277519938168,-0.974413605793681,5,7,0.00229704825778694,0,0.967261460788732,0.0381297039229625
"903",902,200,173.96,79.86,0.3,16,4,174.129411555555,16.6978681645249,-0.129352942222223,0.411397660907029,-0.97536226440085,5,7,0.00193934717194429,0,0.966613374762986,0.0385470827107363
"904",903,200,185.5,79.98,0.3,16,5,185.612521777778,12.5590646552395,-0.071937391111111,0.325004559233177,-0.974121913681081,5,7,0.00153208618500216,0.04,0.96608921612807,0.0390176781194882
"905",904,200,190.92,79.98,0.3,16,6,191.014472888889,7.15996350645145,-0.0449276355555553,0.303907389492204,-0.957554617531448,5,7,0.00143263317308426,0.08,0.965932442091149,0.0390978099812944
"906",905,200,163.74,122.94,0.3,25,3,163.978905333333,20.621076652615,-0.180105473333334,0.491255893373319,-0.97617700076242,5,7,0.0023158024900142,0,0.977567066510469,0.0251711797696741
