"","sim","N_actual","n_captured","pa_detects","tau","nsites","ntraps","N_mean","N_mean_sd","N_bias","N_sd","sd_bias","nsample_pa","nsample_cap","N_naive_se","credible_proportion"
"1533",1532,200,194.34,726.6,0.3,81,6,194.434700444444,8.30351046734908,-0.0278264977777781,0.28502959347487,-0.965673603399952,12,14,0.00134364238923284,0.3
"1534",1533,200,176.94,848.22,0.3,81,3,177.174077777778,16.7040195687086,-0.114129611111111,0.480929378399262,-0.97120876347031,14,14,0.00226712283158633,0
"1535",1534,200,183.94,851.06,0.3,81,4,184.118936444444,15.7235791650143,-0.0794053177777778,0.409225319443936,-0.973973780705446,14,14,0.00192910665608026,0.06
"1536",1535,200,190.28,849.2,0.3,81,5,190.422411555556,8.58083475981173,-0.0478879422222222,0.365405668936649,-0.957416069745566,14,14,0.00172253884259408,0.08
"1537",1536,200,195.2,851.54,0.3,81,6,195.284545333333,7.53994134665482,-0.0235772733333333,0.261988790552552,-0.965253205760177,14,14,0.00123502700263048,0.38
"1538",1537,200,198.68,289.78,0.55,49,3,198.734943555556,2.44796832050687,-0.0063252822222223,0.198603812391983,-0.918869941768339,8,8,0.000936227350079148,0.68
"1539",1538,200,199.72,290.24,0.55,49,4,199.741986666667,0.618388064533331,-0.0012900666666665,0.121110292657599,-0.804151632924877,8,8,0.000570919394731169,0.86
"1540",1539,200,200,292.48,0.55,49,5,200.008295111111,0.0142561507433015,0.000041475555555499,0.0696042414481832,3.88240077574151,8,8,0.000328117540849041,1
"1541",1540,200,200,289.32,0.55,49,6,200.003545333333,0.00428047230272077,0.0000177266666667038,0.048205016730326,10.261611644978,8,8,0.00022724062811483,1
"1542",1541,200,198.64,360.2,0.55,49,3,198.688915555556,2.55949029472043,-0.00655542222222241,0.185852917171218,-0.927386746668044,10,8,0.000876119053567131,0.7
"1543",1542,200,199.76,363.62,0.55,49,4,199.777904888889,0.539834816426097,-0.0011104755555556,0.109964801453486,-0.796299167620397,10,8,0.000518379045330616,0.88
"1544",1543,200,199.92,361.84,0.55,49,5,199.930943555556,0.337933181944342,-0.000345282222222306,0.0817848275444321,-0.757985211532432,10,8,0.000385537374365602,0.96
"1545",1544,200,199.92,364.16,0.55,49,6,199.925593777778,0.27368619636351,-0.000372031111111207,0.0530322037178882,-0.80622989240038,10,8,0.000249996205801235,0.92
"1546",1545,200,198.74,435.2,0.55,49,3,198.790360888889,2.62549715987835,-0.00604819555555571,0.192027898086221,-0.926860367239887,12,8,0.000905228192758442,0.72
"1547",1546,200,199.86,435.6,0.55,49,4,199.873698666667,0.589886967768023,-0.000631506666666505,0.0933055126107628,-0.841824760150565,12,8,0.000439846404594382,0.94
"1548",1547,200,199.88,430.52,0.55,49,5,199.888547555556,0.425171016845416,-0.000557262222221908,0.0675005393801488,-0.841239085671988,12,8,0.000318200594196352,0.94
"1549",1548,200,199.98,434.44,0.55,49,6,199.985067555555,0.137496114328711,-0.0000746622222225994,0.0466653091735746,-0.660606342212607,12,8,0.000219982377085343,1
"1550",1549,200,199.14,506.32,0.55,49,3,199.18126,1.31126090194151,-0.00409369999999961,0.17687633528251,-0.865109731388605,14,8,0.000833803040731257,0.74
"1551",1550,200,199.74,506.8,0.55,49,4,199.758466666667,0.644764929349778,-0.0012076666666668,0.105163549601656,-0.836896293804767,14,8,0.000495745727046525,0.9
"1552",1551,200,199.98,506.52,0.55,49,5,199.986700888889,0.138190975696223,-0.0000664955555555025,0.0617405401406576,-0.553223068079509,14,8,0.000291047697383861,1
"1553",1552,200,199.98,510,0.55,49,6,199.985132444444,0.134051318637419,-0.000074337777778095,0.0508613743316646,-0.620582812249434,14,8,0.000239762817935916,1
"1554",1553,200,199.6,289.24,0.55,49,3,199.633281333333,1.12113613214001,-0.00183359333333351,0.152094285069712,-0.864339146059456,8,10,0.000716979335683421,0.9
"1555",1554,200,199.82,290.36,0.55,49,4,199.836214222222,0.84629250300959,-0.000818928888889297,0.0949727425305774,-0.887777875624758,8,10,0.000447705801808369,0.96
"1556",1555,200,199.98,291.72,0.55,49,5,199.987111555556,0.129583441337572,-0.0000644422222222033,0.0537988916828889,-0.584832050086245,8,10,0.000253610407528609,1
"1557",1556,200,200,288.76,0.55,49,6,200.003805777778,0.00628485293118507,0.0000190288888891075,0.0441181272628481,6.01975491644945,8,10,0.000207974846405407,1
"1558",1557,200,199.28,361.82,0.55,49,3,199.315292888889,1.34911659269469,-0.00342353555555551,0.157181725130142,-0.883492853040824,10,10,0.000740961758120824,0.78
"1559",1558,200,199.98,361.26,0.55,49,4,199.989424,0.134418391871713,-0.0000528800000002974,0.0750954812669326,-0.44133031037447,10,10,0.000354003493602103,1
"1560",1559,200,200,365.44,0.55,49,5,200.006289777778,0.0102988089877632,0.0000314488888884,0.0614529052482792,4.96699145709917,10,10,0.000289691773497817,1
"1561",1560,200,199.96,360.62,0.55,49,6,199.965153777778,0.278685878893818,-0.000174231111111206,0.0480330806125321,-0.827644368623237,10,10,0.000226430113482677,0.98
"1562",1561,200,199.24,434.76,0.55,49,3,199.282883555556,1.33661207861469,-0.0035855822222223,0.16902594180316,-0.873541512524454,12,10,0.000796795930969712,0.74
"1563",1562,200,199.96,434.56,0.55,49,4,199.972776888889,0.185758734659653,-0.000136115555555799,0.0856761711932625,-0.5387771597915,12,10,0.000403881344245703,0.98
"1564",1563,200,199.98,435.04,0.55,49,5,199.987264444444,0.13995123336294,-0.0000636777777779969,0.0663437317861666,-0.525951074585277,12,10,0.000312747350901466,0.98
"1565",1564,200,200,435.52,0.55,49,6,200.003222222222,0.00587557387452729,0.0000161111111112035,0.0386941346896542,5.58559240611494,12,10,0.000182405900208001,1
"1566",1565,200,199.66,509.42,0.55,49,3,199.692512,0.668917231181106,-0.0015374399999998,0.157860915576335,-0.764005308552748,14,10,0.000744163492588959,0.9
"1567",1566,200,199.88,507.26,0.55,49,4,199.890952444444,0.42879596920927,-0.000545237777777604,0.0746711720448971,-0.825858502861871,14,10,0.000352003280747294,0.94
"1568",1567,200,199.98,504.02,0.55,49,5,199.985688444444,0.135246635134692,-0.0000715577777776957,0.0532836476368948,-0.606026075370897,14,10,0.000251181523802686,1
"1569",1568,200,200,508,0.55,49,6,200.002384,0.00380044431245067,0.0000119199999997988,0.0368123000615836,8.68631481876539,14,10,0.000173534846697465,1
"1570",1569,200,199.52,290.42,0.55,49,3,199.555613333333,1.01968527000568,-0.0022219333333335,0.158334070228292,-0.844722607175242,8,12,0.000746393965008615,0.86
"1571",1570,200,199.88,291.16,0.55,49,4,199.896102222222,0.370892678638678,-0.000519488888888898,0.0943040722798522,-0.745737573936522,8,12,0.000444553660017265,0.96
"1572",1571,200,199.98,291.58,0.55,49,5,199.984608,0.141495870668296,-0.0000769599999995904,0.0535964234750389,-0.621215635326326,8,12,0.000252655963243639,0.98
"1573",1572,200,200,289.98,0.55,49,6,200.002468444444,0.00387911525958432,0.0000123422222221933,0.0365451426120908,8.42099942036962,8,12,0.000172275454402926,1
"1574",1573,200,199.66,362.74,0.55,49,3,199.687899555556,0.767968672873012,-0.0015605022222221,0.135702708930381,-0.823296556586469,10,12,0.000639708704733709,0.88
"1575",1574,200,199.84,363.54,0.55,49,4,199.858437777778,0.537194520823093,-0.000707811111111098,0.0970785559947748,-0.819286027255024,10,12,0.000457632701678021,0.94
"1576",1575,200,199.96,362,0.55,49,5,199.965076,0.191348814156427,-0.000174620000000004,0.0523342798932346,-0.7264980181667,10,12,0.00024670616134014,0.98
"1577",1576,200,200,364.2,0.55,49,6,200.002719555556,0.00512170230659174,0.0000135977777780994,0.0377013169843613,6.36109104502987,10,12,0.000177725712662036,1
"1578",1577,200,199.46,439.24,0.55,49,3,199.501528444444,1.16400360010568,-0.0024923577777776,0.164232172512569,-0.858907504669524,12,12,0.000774197885817576,0.84
"1579",1578,200,199.98,434.2,0.55,49,4,199.988218666667,0.133441507242276,-0.0000589066666664991,0.0706530583389467,-0.47053162243837,12,12,0.00033306171108692,1
"1580",1579,200,199.98,434.06,0.55,49,5,199.987153777778,0.132081134340482,-0.0000642311111112065,0.0606283441597188,-0.540976503098244,12,12,0.00028580475524966,1
"1581",1580,200,200,438.72,0.55,49,6,200.003910222222,0.00858927121155144,0.0000195511111109141,0.0419890252733295,3.88854342110653,12,12,0.000197938163374564,1
"1582",1581,200,199.6,504.54,0.55,49,3,199.629481333333,1.05811307478201,-0.00185259333333329,0.144062914238839,-0.863849225879268,14,12,0.000679119090505192,0.88
"1583",1582,200,199.92,505.92,0.55,49,4,199.936056888889,0.332879411663101,-0.000319715555555501,0.102509228418952,-0.69205296324334,14,12,0.000483233136994945,0.98
"1584",1583,200,200,507.08,0.55,49,5,200.006834666667,0.0117942187562216,0.0000341733333331916,0.060026925806598,4.08952114992213,14,12,0.000282969641944181,1
"1585",1584,200,199.98,507.24,0.55,49,6,199.982575555556,0.137034190579459,-0.0000871222222222968,0.0354851175882754,-0.74104916854528,14,12,0.000167278448519144,1
"1586",1585,200,199.74,289.14,0.55,49,3,199.761613333333,0.575507678849923,-0.0011919333333335,0.119296778044657,-0.792710362643543,8,14,0.000562370404860556,0.88
"1587",1586,200,200,290.04,0.55,49,4,200.009864888889,0.0162526350148339,0.0000493244444441018,0.072746800579109,3.47600038471992,8,14,0.000342931706660756,1
"1588",1587,200,199.98,293.56,0.55,49,5,199.984498666667,0.135505104708573,-0.0000775066666665083,0.0505619821575918,-0.626862897406456,8,14,0.000238351469692443,1
"1589",1588,200,199.98,288.78,0.55,49,6,199.983222222222,0.139492750935773,-0.0000838888888890949,0.0382975106306854,-0.725451606812753,8,14,0.000180536196463477,0.98
"1590",1589,200,199.88,360.86,0.55,49,3,199.898937777778,0.5805477688593,-0.000505311111111405,0.11420362702166,-0.803282980061993,10,14,0.000538361060687436,0.98
"1591",1590,200,199.98,362.22,0.55,49,4,199.989381333333,0.141320055306969,-0.0000530933333334019,0.0745084080532199,-0.472768335029476,10,14,0.000351236003932308,0.98
"1592",1591,200,199.96,362.02,0.55,49,5,199.968081333333,0.194557573548891,-0.000159593333333294,0.0652838306726915,-0.664449810501537,10,14,0.00030775092913663,0.98
"1593",1592,200,200,361.6,0.55,49,6,200.004086666667,0.0122727023913468,0.0000204333333333011,0.0393211212998947,2.20394971262556,10,14,0.000185361543433429,1
"1594",1593,200,199.76,435.3,0.55,49,3,199.783412444444,0.684580016952153,-0.00108293777777781,0.117102530194234,-0.828942523453151,12,14,0.000552026621296302,0.94
"1595",1594,200,199.96,437.48,0.55,49,4,199.969935555556,0.184116905813354,-0.0001503222222224,0.0763361036739835,-0.585393294891842,12,14,0.000359851843714887,1
"1596",1595,200,200,434.94,0.55,49,5,200.005989333333,0.0137426288833308,0.000029946666666288,0.0515432279017405,2.75060902388626,12,14,0.000242977106490429,1
"1597",1596,200,200,435.5,0.55,49,6,200.001718222222,0.00366681767021071,0.00000859111111109314,0.0290893590073709,6.93313483888042,12,14,0.00013712855342988,1
"1598",1597,200,199.7,508.74,0.55,49,3,199.731067555556,0.813972983592779,-0.0013446622222219,0.145888803308449,-0.820769477305606,14,14,0.000687726414123967,0.92
"1599",1598,200,199.98,506.44,0.55,49,4,199.988994666667,0.141375304636632,-0.0000550266666669103,0.0698355413779512,-0.506027296935311,14,14,0.000329207899174553,0.98
"1600",1599,200,200,508.36,0.55,49,5,200.006472888889,0.0131176608721216,0.0000323644444443033,0.055334990062908,3.21835802909869,14,14,0.000260851644735816,1
"1601",1600,200,200,505.92,0.55,49,6,200.001850666667,0.00377463398600119,0.00000925333333320566,0.0280907878864913,6.44198986992389,14,14,0.000132421244022739,1
"1602",1601,200,199.06,331.08,0.55,64,3,199.103050666667,1.48173477223115,-0.0044847466666667,0.175330406275937,-0.881672206415234,8,8,0.000826515461506052,0.7
"1603",1602,200,199.68,329.3,0.55,64,4,199.706187555556,0.867898233560744,-0.0014690622222219,0.134350459650517,-0.845200215353228,8,8,0.000633334140496066,0.86
"1604",1603,200,199.98,329.96,0.55,64,5,199.987599555556,0.139922369398507,-0.0000620022222223923,0.0633111350600962,-0.54752670832937,8,8,0.00029845155283741,0.98
"1605",1604,200,199.98,327.22,0.55,64,6,199.985639111111,0.131926116855571,-0.000071804444444291,0.0530315972277976,-0.598020479251616,8,8,0.000249993346779529,1
"1606",1605,200,199.16,412.32,0.55,64,3,199.200751555556,1.78687395912066,-0.0039962422222223,0.166770327159207,-0.906669227391239,10,8,0.000786162861566496,0.8
"1607",1606,200,199.9,412.62,0.55,64,4,199.918842666667,0.288698152063885,-0.000405786666666501,0.109204908770384,-0.621733260189976,10,8,0.000514796876869312,0.98
"1608",1607,200,199.92,410.38,0.55,64,5,199.931178666667,0.255809190115922,-0.000344106666666596,0.0745733571199483,-0.708480539396748,10,8,0.000351542176769077,1
"1609",1608,200,199.96,413.44,0.55,64,6,199.967856888889,0.265441656962361,-0.000160715555555893,0.0601256449489025,-0.77348828500785,10,8,0.000283435008443891,0.98
"1610",1609,200,199.12,493.64,0.55,64,3,199.171258222222,1.99214901763359,-0.0041437088888888,0.190907706865481,-0.904169966616125,12,8,0.000899947560702368,0.8
"1611",1610,200,199.82,495.74,0.55,64,4,199.837926222222,0.738876701032412,-0.000810368888888797,0.0995715330454412,-0.865239311367766,12,8,0.000469384708197146,0.96
"1612",1611,200,200,497.18,0.55,64,5,200.005558222222,0.00887653636039115,0.0000277911111110996,0.0568925228021683,5.40931558124788,12,8,0.00026819392448149,1
"1613",1612,200,199.98,495.94,0.55,64,6,199.984563111111,0.138715478836043,-0.000077184444444606,0.0467179577309276,-0.663210204636595,12,8,0.000220230564764836,1
"1614",1613,200,199.12,579.98,0.55,64,3,199.170568,1.49599084501134,-0.0041471599999998,0.192422562335462,-0.871374505414167,14,8,0.000907088657871307,0.76
"1615",1614,200,199.7,573.4,0.55,64,4,199.723507555556,0.675742064723666,-0.0013824622222224,0.112018863759357,-0.834228369658821,14,8,0.000528061987900354,0.88
"1616",1615,200,199.82,576.96,0.55,64,5,199.835759111111,0.755062419533605,-0.000821204444444686,0.0892343793657375,-0.881818539689928,14,8,0.000420654898429906,0.92
"1617",1616,200,199.96,578.76,0.55,64,6,199.965152888889,0.187884689426354,-0.000174235555555396,0.048847074659778,-0.740015672331168,14,8,0.000230267318220364,0.98
"1618",1617,200,199.74,327.9,0.55,64,3,199.771437777778,0.509839619267322,-0.00114281111111119,0.15350529837491,-0.69891453591718,8,10,0.000723630916193088,0.92
"1619",1618,200,199.86,330.92,0.55,64,4,199.877518222222,0.477893385294794,-0.000612408888888802,0.09871680782192,-0.793433408246433,8,10,0.000465355494853125,0.94
"1620",1619,200,199.94,328.28,0.55,64,5,199.951656444444,0.30456533300801,-0.000241717777777902,0.0840893024445518,-0.723903894070767,8,10,0.000396400773225261,0.98
"1621",1620,200,199.98,329.02,0.55,64,6,199.982012444444,0.139031057081308,-0.0000899377777779932,0.0323215865528072,-0.767522543298329,8,10,0.00015236542020132,0.98
"1622",1621,200,199.44,409.28,0.55,64,3,199.483456888889,0.991868354610661,-0.0025827155555559,0.175015048133261,-0.823550124046492,10,10,0.000825028848964794,0.84
"1623",1622,200,199.86,410.86,0.55,64,4,199.875918666667,0.478364487782827,-0.000620406666666608,0.0975751475281914,-0.796023429790027,10,10,0.000459973656616413,0.96
"1624",1623,200,199.96,414.94,0.55,64,5,199.970558666667,0.182761916618286,-0.000147206666666702,0.0755824682735301,-0.586443009177943,10,10,0.000356299172366868,1
"1625",1624,200,200,412.24,0.55,64,6,200.004394222222,0.00873031089045038,0.0000219711111111081,0.0459794379480321,4.26664382574584,10,10,0.000216749149121331,1
"1626",1625,200,199.36,494.72,0.55,64,3,199.399593333333,1.27167916933691,-0.0030020333333333,0.167478077004392,-0.868301627452371,12,10,0.000789499226332589,0.82
"1627",1626,200,199.82,491.16,0.55,64,4,199.840128,0.457419591581511,-0.000799359999999899,0.104231232267256,-0.772132120736499,12,10,0.000491350740984043,0.94
"1628",1627,200,199.96,490.7,0.55,64,5,199.96514,0.277662768871625,-0.000174300000000196,0.0544701941606534,-0.803826078728484,12,10,0.000256774957756973,0.98
"1629",1628,200,200,493.16,0.55,64,6,200.001737333333,0.00330556747267747,0.00000868666666689535,0.0297467154050769,7.99897389811328,12,10,0.000140227361206375,1
"1630",1629,200,199.52,577.86,0.55,64,3,199.548463111111,1.61419542694156,-0.00225768444444459,0.136187099880669,-0.915631591065336,14,10,0.000641992145571673,0.84
"1631",1630,200,199.92,576.18,0.55,64,4,199.932962222222,0.324457342372517,-0.000335188888889002,0.0889863807810621,-0.725737811539815,14,10,0.000419485821890248,0.98
"1632",1631,200,200,575.94,0.55,64,5,200.005386666667,0.00850672580822148,0.0000269333333331105,0.0582132220847094,5.84319953376752,14,10,0.000274419760605443,1
"1633",1632,200,199.96,575.1,0.55,64,6,199.966906666667,0.189782358752356,-0.0001654666666667,0.0519303039150662,-0.726369172264165,14,10,0.000244801800316144,0.98
"1634",1633,200,199.6,329.36,0.55,64,3,199.623235111111,1.33522525449588,-0.00188382444444441,0.112708270950975,-0.915588571612565,8,12,0.0005313118845683,0.88
"1635",1634,200,199.82,326.74,0.55,64,4,199.840167111111,0.604947522291323,-0.000799164444444696,0.10776119140177,-0.821866876991892,8,12,0.000507991127926221,0.96
"1636",1635,200,200,328.14,0.55,64,5,200.006579555556,0.013933546953732,0.0000328977777776998,0.0570827122342474,3.09678256540114,8,12,0.000269090486062378,1
"1637",1636,200,200,330.4,0.55,64,6,200.004381333333,0.00921715661221021,0.000021906666666905,0.0454772831571069,3.93398182004003,8,12,0.00021438196873554,1
"1638",1637,200,199.38,412.52,0.55,64,3,199.421857333333,1.2309086336691,-0.0028907133333333,0.165432196598832,-0.865601562883095,10,12,0.000779854853610803,0.82
"1639",1638,200,199.92,412.88,0.55,64,4,199.934321333333,0.332077812317021,-0.000328393333333508,0.0871948767248982,-0.737426369691761,10,12,0.000411040590779337,0.96
"1640",1639,200,199.96,413.04,0.55,64,5,199.967274666667,0.261440504763586,-0.000163626666666798,0.0542257538356201,-0.792588551323923,10,12,0.000255622655014129,0.98
"1641",1640,200,200,412.3,0.55,64,6,200.001624,0.00331479300390565,0.00000811999999970681,0.0286834693857075,7.65317060579988,10,12,0.000135215171403937,1
"1642",1641,200,199.5,495.66,0.55,64,3,199.529964444445,1.55809145594035,-0.00235017777777741,0.141393731034315,-0.909251969455811,12,12,0.000666536440210875,0.88
"1643",1642,200,199.84,497.9,0.55,64,4,199.858889333333,0.60514094630733,-0.000705553333333296,0.10502291303392,-0.826448840266408,12,12,0.000495082759908334,0.98
"1644",1643,200,199.94,493.38,0.55,64,5,199.947882222222,0.308854259311082,-0.000260588888888606,0.0673486760478054,-0.781940271123246,12,12,0.000317484703582261,0.98
"1645",1644,200,200,492.52,0.55,64,6,200.001794666667,0.00276511238658468,0.00000897333333319352,0.0306240858734102,10.0751685978433,12,12,0.000144363325258183,1
"1646",1645,200,199.78,575.92,0.55,64,3,199.806869777778,0.600144172147214,-0.000965651111111094,0.136728383770043,-0.772174103964299,14,12,0.000644543782296493,0.92
"1647",1646,200,199.96,572.36,0.55,64,4,199.976256888889,0.197778260141623,-0.000118715555555593,0.102665526334712,-0.480905908155949,14,12,0.000483969932435741,0.98
