"","sim","N_actual","N_mean","N_bias","n_captured","tau","nsites","ntraps","pa_detects_total","N_lower_95","N_upper_95","cred_contains_actual_N","N_sd","N_naive_se","seed"
"6212",63,150,148.476888888889,-0.0101540740740734,148,0.55,16,3,107,148,150,1,0.727804829520697,0.00343090486889603,NA
"6213",63,150,149.116288888889,-0.00589140740740675,149,0.55,16,3,107,149,150,1,0.353351732284833,0.00166571604028413,NA
"6214",63,150,148.374911111111,-0.0108339259259266,148,0.55,16,3,105,148,150,1,0.64742728131392,0.00305200147294829,NA
"6215",63,150,145.494266666667,-0.0300382222222201,145,0.55,16,3,112,145,147,0,0.727080149113077,0.00342748869269322,NA
"6216",63,150,150.012022222222,0.0000801481481465771,150,0.55,16,3,111,150,150,1,0.109798606903919,0.000517595596710646,NA
"6217",63,150,150.2462,0.00164133333333325,150,0.55,16,3,108,150,152,1,0.515614327404906,0.002430629249233,NA
"6218",63,150,145.756644444444,-0.0282890370370401,145,0.55,16,3,106,145,148,0,0.912662116658372,0.00430233047747469,NA
"6219",63,150,150.038888888889,0.000259259259260034,150,0.55,16,3,106,150,151,1,0.199219819015229,0.000939131233149503,NA
"6220",63,150,150.158288888889,0.00105525925925993,150,0.55,16,3,108,150,151,1,0.408130556861837,0.00192394589577631,NA
"6221",63,150,149.516533333333,-0.00322311111111333,149,0.55,16,3,103,149,151,1,0.741743432481424,0.00349661207338801,NA
"6222",63,150,147.6044,-0.0159706666666667,147,0.55,16,3,105,147,150,1,0.819324926636224,0.00386233474413096,NA
"6223",63,150,138.431977777778,-0.0771201481481467,137,0.55,16,3,105,137,141,0,1.27747507842927,0.00602207527169434,NA
"6224",63,150,150.162844444444,0.0010856296296267,150,0.55,16,3,110,150,151,1,0.423290157527082,0.00199540893864614,NA
"6225",63,150,150.1416,0.000944000000000074,150,0.55,16,3,106,150,151,1,0.38803995713524,0.0018292379004111,NA
"6226",63,150,144.3708,-0.037528,143,0.55,16,3,108,143,147,0,1.23910690585262,0.00584120597162311,NA
"6227",63,150,150.072955555556,0.000486370370373379,150,0.55,16,3,111,150,151,1,0.277911422574008,0.00131008700980854,NA
"6228",63,150,149.101177777778,-0.00599214814814673,149,0.55,16,3,106,149,150,1,0.330670931459147,0.00155879771984023,NA
"6229",63,150,150.235466666667,0.00156977777778006,150,0.55,16,3,105,150,152,1,0.502642966946878,0.00236948166962575,NA
"6230",63,150,150.403066666667,0.00268711111111334,150,0.55,16,3,110,150,152,1,0.668358245632859,0.00315067098499293,NA
"6231",63,150,150.0758,0.000505333333333245,150,0.55,16,3,106,150,151,1,0.283882870583556,0.00133823668568224,NA
"6232",63,150,150.146711111111,0.000978074074073258,150,0.55,16,3,104,150,151,1,0.397983015688002,0.00187610992793372,NA
"6233",63,150,149.197311111111,-0.00535125925926006,149,0.55,16,3,110,149,150,1,0.464932272402536,0.00219171175072203,NA
"6234",63,150,150.320733333333,0.00213822222222007,150,0.55,16,3,106,150,152,1,0.589919086815754,0.00278090524425864,NA
"6235",63,150,149.287222222222,-0.00475185185185334,149,0.55,16,3,106,149,151,1,0.559900115415777,0.00263939445598418,NA
"6236",63,150,150.124022222222,0.000826814814813398,150,0.55,16,3,105,150,151,1,0.36383648203748,0.00171514162461173,NA
"6237",63,150,148.1262,-0.0124919999999999,148,0.55,16,3,109,148,149,0,0.36993834484438,0.00174390608173593,NA
"6238",63,150,148.375466666667,-0.01083022222222,148,0.55,16,3,106,148,150,1,0.642435088339545,0.00302846804958047,NA
"6239",63,150,148.093533333333,-0.01270977777778,148,0.55,16,3,105,148,149,0,0.314091878055092,0.00148064331258916,NA
"6240",63,150,147.778866666667,-0.0148075555555533,147,0.55,16,3,109,147,150,1,0.922404503097654,0.00434825652758239,NA
"6241",63,150,150.035644444444,0.000237629629626592,150,0.55,16,3,106,150,151,1,0.189787151553992,0.000894665212306045,NA
"6242",63,150,150.175622222222,0.00117081481481326,150,0.55,16,3,109,150,151,1,0.433313982613719,0.00204266170326074,NA
"6243",63,150,147.533133333333,-0.0164457777777799,147,0.55,16,3,105,147,149,0,0.758407298687786,0.00357516629202337,NA
"6244",63,150,150.084977777778,0.000566518518519956,150,0.55,16,3,109,150,151,1,0.29944892524757,0.0014116157710772,NA
"6245",63,150,147.261533333333,-0.0182564444444466,147,0.55,16,3,105,147,149,0,0.530980144845658,0.0025030644073052,NA
"6246",63,150,150.1062,0.000708000000000008,150,0.55,16,3,107,150,151,1,0.340639471688492,0.00160578986913824,NA
"6247",63,150,146.071111111111,-0.0261925925925933,145,0.55,16,3,109,145,149,0,1.07686380114861,0.0050763846413767,NA
"6248",63,150,149.602422222222,-0.00265051851851998,149,0.55,16,3,106,149,152,1,0.816123656692631,0.00384724381289414,NA
"6249",63,150,150.479933333333,0.00319955555555339,150,0.55,16,3,106,150,152,1,0.726336429006836,0.00342398276249037,NA
"6250",63,150,150.0622,0.0004146666666666,150,0.55,16,3,110,150,151,1,0.251703774517679,0.00118654297207801,NA
"6251",63,150,148.222422222222,-0.0118505185185199,148,0.55,16,3,110,148,150,1,0.49600676519779,0.00233819831457174,NA
"6252",63,150,150.0602,0.000401333333333393,150,0.55,16,3,110,150,151,1,0.248371580430163,0.00117083485850792,NA
"6253",63,150,150.143377777778,0.000955851851853329,150,0.55,16,3,108,150,151,1,0.385604151324452,0.00181775540170136,NA
"6254",63,150,149.105511111111,-0.00596325925925991,149,0.55,16,3,110,149,150,1,0.333904335486468,0.00157404013260046,NA
"6255",63,150,150.198288888889,0.00132192592592673,150,0.55,16,3,107,150,151,1,0.456408115440855,0.00215152848944534,NA
"6256",63,150,149.401866666667,-0.0039875555555534,149,0.55,16,3,109,149,151,1,0.66314206551335,0.00312608167609696,NA
"6257",63,150,150.168222222222,0.00112148148147999,150,0.55,16,3,108,150,151,1,0.425590802566372,0.00200625428336871,NA
"6258",63,150,147.282244444444,-0.0181183703703734,147,0.55,16,3,109,147,149,0,0.549393911400574,0.00258986773529298,NA
"6259",63,150,150.204377777778,0.00136251851852004,150,0.55,16,3,107,150,151,1,0.467132048666914,0.0022020815954796,NA
"6260",63,150,141.086555555556,-0.05942296296296,140,0.55,16,3,107,140,144,0,1.08990370625829,0.00513785534357058,NA
"6261",63,150,145.023266666667,-0.0331782222222199,144,0.55,16,3,105,144,148,0,1.07552360944213,0.00507006691708509,NA
"6262",63,150,147.379777777778,-0.0174681481481466,147,0.55,16,3,110,147,149,0,0.63322803958988,0.00298506560554312,NA
"6263",63,150,148.352577777778,-0.0109828148148133,148,0.55,16,3,105,148,150,1,0.624969182604799,0.00294613298034978,NA
"6264",63,150,148.533911111111,-0.0097739259259267,148,0.55,16,3,106,148,150,1,0.760888816468907,0.00358686427902781,NA
"6265",63,150,149.044177777778,-0.00637214814814665,149,0.55,16,3,110,149,150,1,0.218389166988456,0.00102949640610146,NA
"6266",63,150,150.350577777778,0.00233718518518666,150,0.55,16,3,105,150,152,1,0.606330540849398,0.00285826958050077,NA
"6267",63,150,150.048777777778,0.000325185185186759,150,0.55,16,3,105,150,151,1,0.229006803484274,0.0010795484245439,NA
"6268",63,150,148.821644444444,-0.00785570370370673,148,0.55,16,3,104,148,151,1,0.95237043820567,0.00448951730037889,NA
"6269",63,150,149.017444444444,-0.00655037037037327,149,0.55,16,3,108,149,149,0,0.131936307722949,0.000621953719170747,NA
"6270",63,150,150.020155555556,0.000134370370373252,150,0.55,16,3,108,150,150,1,0.142886071752647,0.000673571401822694,NA
"6271",63,150,150.366577777778,0.00244385185185327,150,0.55,16,3,107,150,152,1,0.626512844527764,0.00295340987244037,NA
"6272",63,150,150.0602,0.000401333333333393,150,0.55,16,3,110,150,151,1,0.250154653380247,0.00117924034500362,NA
"6273",63,150,150.079222222222,0.00052814814814667,150,0.55,16,3,108,150,151,1,0.290541914833569,0.00136962772131827,NA
"6274",63,150,146.782288888889,-0.0214514074074066,146,0.55,16,3,110,146,149,0,0.934629549629626,0.00440588594960292,NA
"6275",63,150,149.4128,-0.00391466666666664,149,0.55,16,3,111,149,151,1,0.677024298955057,0.00319152315212793,NA
"6276",63,150,149.153422222222,-0.00564385185185339,149,0.55,16,3,103,149,150,1,0.405597980695711,0.00191200721723672,NA
"6277",63,150,146.440911111111,-0.02372725925926,146,0.55,16,3,106,146,148,0,0.701417210297161,0.00330651243894716,NA
"6278",63,150,150.002577777778,0.0000171851851865767,150,0.55,16,3,105,150,150,1,0.0511432831286957,0.000241091748749629,NA
"6279",63,150,148.182377777778,-0.0121174814814801,148,0.55,16,3,105,148,149,0,0.44106991434836,0.0020792235160873,NA
"6280",63,150,150.085111111111,0.000567407407406601,150,0.55,16,3,106,150,151,1,0.300004238747378,0.00141423354401986,NA
"6281",63,150,146.486311111111,-0.0234245925925933,146,0.55,16,3,109,146,148,0,0.736600452901657,0.00347236783514562,NA
"6282",63,150,150.401755555556,0.00267837037037339,150,0.55,16,3,105,150,152,1,0.661548670549384,0.00311857034020277,NA
"6283",63,150,150.160244444444,0.00106829629629336,150,0.55,16,3,106,150,151,1,0.414933715753347,0.00195601629434749,NA
"6284",63,150,149.308577777778,-0.00460948148148001,149,0.55,16,3,108,149,151,1,0.57714666104603,0.00272069545176548,NA
"6285",63,150,150.272777777778,0.00181851851852002,150,0.55,16,3,107,150,152,1,0.542892408205953,0.00255921935531416,NA
"6286",63,150,150.175577777778,0.00117051851851992,150,0.55,16,3,108,150,151,1,0.43050216956211,0.00202940668941926,NA
"6287",63,150,147.364,-0.0175733333333333,147,0.55,16,3,111,147,149,0,0.623753317839344,0.00294040133887872,NA
"6288",63,150,149.664688888889,-0.00223540740740664,149,0.55,16,3,104,149,152,1,0.85338826536702,0.0040229108628403,NA
"6289",63,150,150.041644444444,0.000277629629626593,150,0.55,16,3,107,150,151,1,0.208806231875583,0.000984322016754901,NA
"6290",63,150,150.016822222222,0.000112148148146692,150,0.55,16,3,99,150,150,1,0.136160372553416,0.000641866151742716,NA
"6291",63,150,149.189644444444,-0.00540237037037324,149,0.55,16,3,103,149,150,1,0.45547976593498,0.0021471522079059,NA
"6292",63,150,149.122311111111,-0.00585125925925998,149,0.55,16,3,107,149,150,1,0.361568508222795,0.00170445029351895,NA
"6293",63,150,142.387222222222,-0.0507518518518534,142,0.55,16,3,105,142,144,0,0.659900468023701,0.0031108006389849,NA
"6294",63,150,149.262111111111,-0.00491925925925993,149,0.55,16,3,105,149,151,1,0.53169920795904,0.00250645410332902,NA
"6295",63,150,148.1338,-0.0124413333333333,148,0.55,16,3,107,148,149,0,0.378521494429217,0.0017843674369051,NA
"6296",63,150,146.518577777778,-0.02320948148148,146,0.55,16,3,100,146,148,0,0.745609741705325,0.00351483802985724,NA
"6297",63,150,149.524733333333,-0.00316844444444674,149,0.55,16,3,109,149,151,1,0.758317536033048,0.00357474314681095,NA
"6298",63,150,150.157666666667,0.00105111111111341,150,0.55,16,3,111,150,151,1,0.40994642078279,0.0019325059603911,NA
"6299",63,150,149.047755555556,-0.00634829629629337,149,0.55,16,3,109,149,150,1,0.222931130840406,0.00105090742903225,NA
"6300",63,150,150.163266666667,0.00108844444444666,150,0.55,16,3,105,150,151,1,0.413431459469851,0.00194893459031322,NA
"6301",64,175,46.8283333333333,-0.732409523809524,45,0.15,16,3,112,45,50,0,1.49045180656804,0.00702605719637337,NA
"6302",64,175,40.8654666666667,-0.766483047619048,39,0.15,16,3,112,39,44,0,1.49772997414291,0.00706036680735202,NA
"6303",64,175,51.4008888888889,-0.706280634920635,50,0.15,16,3,112,50,55,0,1.32676486026424,0.00625442953155242,NA
"6304",64,175,48.5802666666667,-0.722398476190476,47,0.15,16,3,112,47,52,0,1.40114270825946,0.00660505006946897,NA
"6305",64,175,43.3319555555556,-0.752388825396825,42,0.15,16,3,112,42,46,0,1.2904858108888,0.00608340845269659,NA
"6306",64,175,64.8754888888889,-0.629282920634921,63,0.15,16,3,112,63,68,0,1.4924520588436,0.00703548647602755,NA
"6307",64,175,53.3242,-0.695290285714286,52,0.15,16,3,111,52,56,0,1.26157606697313,0.00594712661292903,NA
"6308",64,175,48.9044222222222,-0.720546158730159,47,0.15,16,3,112,47,52,0,1.5392226695042,0.00725596524908322,NA
"6309",64,175,61.1824444444444,-0.650386031746032,59,0.15,16,3,112,59,65,0,1.63825662754235,0.00772281580439331,NA
"6310",64,175,69.7519111111111,-0.601417650793651,68,0.15,16,3,112,68,73,0,1.4476066931286,0.00682408339468178,NA
"6311",64,175,27.3568666666667,-0.843675047619047,26,0.15,16,3,112,26,31,0,1.34137473002858,0.00632330111810323,NA
"6312",64,175,63.871,-0.635022857142857,62,0.15,16,3,112,62,67,0,1.51644653794544,0.00714859753525391,NA
"6313",64,175,53.765,-0.692771428571429,52,0.15,16,3,112,52,57,0,1.47250386354995,0.00694144978159705,NA
"6314",64,175,59.1084222222222,-0.662237587301587,57,0.15,16,3,112,57,63,0,1.61091142603186,0.00759390928825348,NA
"6315",64,175,75.2220888888889,-0.570159492063492,74,0.15,16,3,112,74,78,0,1.16731226196822,0.00550276277466624,NA
"6316",64,175,72.4690444444444,-0.585891174603175,70,0.15,16,3,112,70,76,0,1.70922854835704,0.00805738064760599,NA
"6317",64,175,49.4846,-0.717230857142857,48,0.15,16,3,112,48,53,0,1.35649194509954,0.00639456435336544,NA
"6318",64,175,60.8913333333333,-0.652049523809524,59,0.15,16,3,112,59,64,0,1.5042966825324,0.00709132256756724,NA
"6319",64,175,50.1747333333333,-0.713287238095238,49,0.15,16,3,112,49,53,0,1.18923398386869,0.00560610276274027,NA
"6320",64,175,73.9438666666667,-0.577463619047619,72,0.15,16,3,112,72,77,0,1.50952888807854,0.00711598742104884,NA
"6321",64,175,61.2432222222222,-0.65003873015873,60,0.15,16,3,112,60,64,0,1.21947547830314,0.00574866253465905,NA
"6322",64,175,56.1962444444444,-0.678878603174603,55,0.15,16,3,112,55,59,0,1.18548040590119,0.00558840822651007,NA
"6323",64,175,83.8294888888889,-0.520974349206349,82,0.15,16,3,112,82,87,0,1.46410998268182,0.00690188064771491,NA
"6324",64,175,51.8960888888889,-0.703450920634921,50,0.15,16,3,111,50,55,0,1.52883724144822,0.00720700787172381,NA
"6325",64,175,48.9820888888889,-0.720102349206349,47,0.15,16,3,112,47,53,0,1.5610395431599,0.00735881097779146,NA
"6326",64,175,64.1785555555556,-0.633265396825397,62,0.15,16,3,112,62,68,0,1.59922803350321,0.00753883324769164,NA
"6327",64,175,51.5362666666667,-0.705507047619047,50,0.15,16,3,112,50,55,0,1.33771448772441,0.00630604657040948,NA
"6328",64,175,50.6552444444444,-0.710541460317461,49,0.15,16,3,112,49,54,0,1.41236961718042,0.00665797422566749,NA
"6329",64,175,77.2767555555556,-0.558418539682539,76,0.15,16,3,112,76,80,0,1.22900860473673,0.00579360212363973,NA
"6330",64,175,50.8349777777778,-0.709514412698413,50,0.15,16,3,112,50,53,0,1.01218761437838,0.00477149817306656,NA
"6331",64,175,66.8060222222222,-0.618251301587302,65,0.15,16,3,112,65,70,0,1.46358699445095,0.00689941525755135,NA
"6332",64,175,45.5145111111111,-0.739917079365079,44,0.15,16,3,112,44,49,0,1.35620683068142,0.00639322031110897,NA
"6333",64,175,52.4595555555556,-0.700231111111111,51,0.15,16,3,112,51,56,0,1.33970300120953,0.00631542051287487,NA
"6334",64,175,53.6627111111111,-0.693355936507937,52,0.15,16,3,112,52,57,0,1.42163169383414,0.00670163607373224,NA
"6335",64,175,65.1214222222222,-0.627877587301587,63,0.15,16,3,112,63,69,0,1.60408590840446,0.00756173348959051,NA
"6336",64,175,56.8397111111111,-0.675201650793651,56,0.15,16,3,112,56,59,0,1.01293700896429,0.00477503085302313,NA
"6337",64,175,62.4344444444444,-0.643231746031746,61,0.15,16,3,112,61,65.0250000000015,0,1.30680542504341,0.00616033985159709,NA
"6338",64,175,87.6332444444444,-0.499238603174603,85,0.15,16,3,111,85,92,0,1.75425922154261,0.00826965727674541,NA
"6339",64,175,66.0727777777778,-0.62244126984127,65,0.15,16,3,112,65,69,0,1.13095762611386,0.00533138537773169,NA
"6340",64,175,63.8650666666667,-0.635056761904762,62,0.15,16,3,112,62,67,0,1.50550804532685,0.00709703298654348,NA
"6341",64,175,72.7027777777778,-0.584555555555555,71,0.15,16,3,112,71,76,0,1.42602545034452,0.00672234844055473,NA
"6342",64,175,78.1483777777778,-0.553437841269841,77,0.15,16,3,112,77,81,0,1.1607241882972,0.00547170629754802,NA
"6343",64,175,64.0602444444445,-0.63394146031746,62,0.15,16,3,112,62,68,0,1.56151006418496,0.00736102903517485,NA
"6344",64,175,40.0819555555556,-0.770960253968254,39,0.15,16,3,112,39,43,0,1.16004878847882,0.00546852243227074,NA
"6345",64,175,70.2689111111111,-0.598463365079365,68,0.15,16,3,112,68,74,0,1.63072966574739,0.00768733336621369,NA
"6346",64,175,35.5669777777778,-0.796760126984127,34,0.15,16,3,112,34,39,0,1.44482383773324,0.00681096488854099,NA
"6347",64,175,46.6642,-0.733347428571429,45,0.15,16,3,112,45,50,0,1.43445524977148,0.00676208689614706,NA
"6348",64,175,50.0377111111111,-0.714070222222222,49,0.15,16,3,112,49,53,0,1.13466873988837,0.00534887973583641,NA
"6349",64,175,58.2281777777778,-0.667267555555555,57,0.15,16,3,112,57,61,0,1.23494125508221,0.00582156890557105,NA
"6350",64,175,36.8907777777778,-0.789195555555555,36,0.15,16,3,112,36,39,0,1.05068524430763,0.00495297774095047,NA
"6351",64,175,68.5264222222222,-0.608420444444445,67,0.15,16,3,112,67,72,0,1.34871463919422,0.006357901781732,NA
"6352",64,175,71.2170222222222,-0.593045587301587,70,0.15,16,3,112,70,74,0,1.20297786193276,0.00567089202526632,NA
"6353",64,175,62.7856666666667,-0.641224761904762,61,0.15,16,3,112,61,66,0,1.46681746613756,0.0069146438471249,NA
"6354",64,175,72.1660222222222,-0.58762273015873,70,0.15,16,3,112,70,76,0,1.61755140361612,0.00762521044276516,NA
"6355",64,175,59.5999777777778,-0.659428698412698,58,0.15,16,3,112,58,63,0,1.39567703914763,0.00657928465818435,NA
"6356",64,175,50.2309333333333,-0.712966095238095,48,0.15,16,3,112,48,54,0,1.6812228836996,0.00792536067833328,NA
"6357",64,175,48.0107555555556,-0.725652825396825,47,0.15,16,3,112,47,51,0,1.13207848091511,0.00533666913793628,NA
"6358",64,175,30.6703111111111,-0.824741079365079,29,0.15,16,3,112,29,34,0,1.48940669751232,0.00702113050503748,NA
"6359",64,175,68.9108444444445,-0.606223746031746,67,0.15,16,3,112,67,72,0,1.50790938205344,0.00710835299643203,NA
"6360",64,175,51.7982666666667,-0.704009904761905,50,0.15,16,3,112,50,55,0,1.47487732117407,0.00695263836813625,NA
"6361",64,175,76.2097333333333,-0.56451580952381,74,0.15,16,3,112,74,80,0,1.62117354615357,0.00764228538643622,NA
"6362",64,175,83.0354888888889,-0.525511492063492,81,0.15,16,3,112,81,87,0,1.53974525353233,0.00725842873381673,NA
"6363",64,175,44.4700666666667,-0.745885333333333,43,0.15,16,3,112,43,48,0,1.35503600544681,0.00638770098802247,NA
"6364",64,175,60.1237333333333,-0.65643580952381,58,0.15,16,3,112,58,64,0,1.62449097511893,0.00765792389655295,NA
"6365",64,175,65.4393555555556,-0.626060825396825,64,0.15,16,3,112,64,69,0,1.3151614261771,0.00619973041869865,NA
"6366",64,175,63.3726666666667,-0.637870476190476,62,0.15,16,3,112,62,66,0,1.27010054856039,0.00598731140450538,NA
"6367",64,175,68.4190222222222,-0.609034158730159,67,0.15,16,3,112,67,71,0,1.29301189182063,0.00609531651240808,NA
"6368",64,175,70.3647777777778,-0.597915555555555,69,0.15,16,3,112,69,73,0,1.27915605005782,0.00602999944794454,NA
"6369",64,175,67.7759777777778,-0.612708698412698,66,0.15,16,3,112,66,71,0,1.45223766781567,0.00684591401871332,NA
"6370",64,175,45.6756222222222,-0.738996444444444,44,0.15,16,3,112,44,49,0,1.444377172988,0.00680885929073911,NA
"6371",64,175,68.7264444444444,-0.607277460317461,67,0.15,16,3,112,67,72,0,1.43824429742014,0.00677994863805776,NA
"6372",64,175,63.6866888888889,-0.636076063492063,62,0.15,16,3,112,62,67,0,1.42066999020154,0.00669710255933155,NA
"6373",64,175,64.2108888888889,-0.633080634920635,63,0.15,16,3,112,63,67,0,1.21076771240306,0.00570761373254616,NA
"6374",64,175,46.6447555555556,-0.733458539682539,45,0.15,16,3,112,45,50,0,1.43827930341522,0.00678011365790111,NA
"6375",64,175,54.4991777777778,-0.688576126984127,53,0.15,16,3,112,53,58,0,1.3656568187451,0.00643776798205538,NA
"6376",64,175,64.3048,-0.632544,63,0.15,16,3,112,63,67,0,1.25624609544337,0.00592200088618088,NA
"6377",64,175,62.5195111111111,-0.642745650793651,61,0.15,16,3,112,61,66,0,1.35448804500125,0.00638511787770994,NA
"6378",64,175,47.6575777777778,-0.727670984126984,46,0.15,16,3,112,46,51,0,1.44267265311575,0.00680082410700357,NA
"6379",64,175,51.3181555555556,-0.706753396825397,50,0.15,16,3,112,50,54,0,1.26108909947648,0.00594483102613504,NA
"6380",64,175,70.0424222222222,-0.599757587301587,68,0.15,16,3,112,68,74,0,1.54310219393819,0.00727425350265023,NA
"6381",64,175,56.5985555555556,-0.676579682539682,55,0.15,16,3,112,55,60,0,1.40146645592979,0.00660657623062288,NA
"6382",64,175,66.5586666666667,-0.619664761904762,65,0.15,16,3,112,65,70,0,1.3661542647355,0.00644011296494264,NA
"6383",64,175,45.3937777777778,-0.740606984126984,44,0.15,16,3,112,44,49,0,1.31541280456512,0.00620091542778407,NA
"6384",64,175,63.7548888888889,-0.635686349206349,62,0.15,16,3,112,62,67,0,1.44998488038552,0.00683529427692379,NA
"6385",64,175,56.7397777777778,-0.675772698412698,55,0.15,16,3,112,55,60,0,1.46256195967718,0.00689458319728812,NA
"6386",64,175,60.1430222222222,-0.656325587301587,59,0.15,16,3,112,59,63,0,1.16136756314264,0.00547473919565505,NA
"6387",64,175,76.6008222222222,-0.562281015873016,74,0.15,16,3,112,74,81,0,1.76156289622858,0.00830408712939896,NA
"6388",64,175,56.9162666666667,-0.67476419047619,55,0.15,16,3,112,55,61,0,1.5231167802658,0.00718004135909978,NA
"6389",64,175,62.9383777777778,-0.640352126984127,61,0.15,16,3,112,61,66,0,1.53271343112823,0.00722528040510983,NA
"6390",64,175,49.2284222222222,-0.71869473015873,48,0.15,16,3,112,48,52,0,1.23452709825741,0.00581961655157579,NA
"6391",64,175,86.2856888888889,-0.506938920634921,84,0.15,16,3,112,84,90,0,1.64305868757222,0.00774545293246526,NA
"6392",64,175,55.0683111111111,-0.685323936507937,53,0.15,16,3,112,53,59,0,1.58228045874649,0.00745894161412401,NA
"6393",64,175,62.0922888888889,-0.645186920634921,60,0.15,16,3,112,60,66,0,1.58609401387788,0.00747691888541624,NA
"6394",64,175,60.9674444444444,-0.651614603174603,59,0.15,16,3,112,59,65,0,1.5331714169996,0.00722743937121203,NA
"6395",64,175,72.4654,-0.585912,71,0.15,16,3,112,71,76,0,1.3123672428756,0.00618655851229618,NA
"6396",64,175,68.3882444444444,-0.609210031746032,67,0.15,16,3,112,67,71,0,1.28968251555784,0.00607962168219116,NA
"6397",64,175,70.9282666666667,-0.594695619047619,69,0.15,16,3,112,69,74,0,1.52642483363194,0.00719563567221793,NA
"6398",64,175,66.0662222222222,-0.62247873015873,64,0.15,16,3,112,64,70,0,1.57332721140258,0.00741673560138724,NA
"6399",64,175,68.758,-0.607097142857143,67,0.15,16,3,112,67,72,0,1.45980783392055,0.00688160012396313,NA
"6400",64,175,57.9656222222222,-0.668767873015873,56,0.15,16,3,112,56,62,0,1.55633643721318,0.007336640323741,NA
"6401",65,175,87.3087777777778,-0.501092698412698,86,0.2,16,3,112,86,90,0,1.24180938659263,0.00585394558800504,NA
"6402",65,175,71.8067333333333,-0.58967580952381,70,0.2,16,3,112,70,75,0,1.46578995266629,0.00690980010216963,NA
"6403",65,175,75.6638888888889,-0.56763492063492,74,0.2,16,3,112,74,79,0,1.39829479226005,0.00659162486469942,NA
"6404",65,175,107.474155555556,-0.385861968253966,106,0.2,16,3,112,106,110,0,1.29350184519161,0.00609762617474867,NA
"6405",65,175,78.6225555555556,-0.550728253968254,77,0.2,16,3,111,77,82,0,1.39531002529647,0.00657755453829805,NA
"6406",65,175,85.5911555555556,-0.510907682539682,84,0.2,16,3,112,84,89,0,1.34943528013006,0.00636129891568223,NA
"6407",65,175,85.2203555555556,-0.513026539682539,83,0.2,16,3,111,83,89,0,1.61458327055655,0.00761121852933927,NA
"6408",65,175,98.8371555555556,-0.435216253968254,97,0.2,16,3,112,97,102,0,1.44316595364405,0.00680314954799508,NA
"6409",65,175,92.0908444444444,-0.473766603174603,90,0.2,16,3,112,90,96,0,1.55751264490498,0.00734218501997402,NA
"6410",65,175,90.3520666666667,-0.483702476190476,89,0.2,16,3,112,89,93,0,1.25312744876704,0.00590729944476116,NA
"6411",65,175,108.447444444444,-0.38030031746032,107,0.2,16,3,112,107,111,0,1.2814865354029,0.00604098546121763,NA
"6412",65,175,68.5056444444444,-0.608539174603175,67,0.2,16,3,112,67,72,0,1.31733992656576,0.00620999996801627,NA
"6413",65,175,90.6004666666667,-0.482283047619047,89,0.2,16,3,112,89,94,0,1.35672506756289,0.00639566330319665,NA
"6414",65,175,88.8216888888889,-0.492447492063492,87,0.2,16,3,112,87,92,0,1.45526896675655,0.0068602036989593,NA
"6415",65,175,102.704488888889,-0.413117206349206,101,0.2,16,3,111,101,106,0,1.40845287053981,0.00663951050493574,NA
"6416",65,175,99.1261777777778,-0.433564698412698,98,0.2,16,3,112,98,102,0,1.13604433769613,0.0053553643660901,NA
"6417",65,175,86.9215111111111,-0.503305650793651,85,0.2,16,3,112,85,90,0,1.5124010682167,0.00712952700806538,NA
"6418",65,175,101.437488888889,-0.420357206349206,99,0.2,16,3,111,99,105,0,1.66130414752263,0.00783146285551058,NA
"6419",65,175,67.6518444444444,-0.613418031746032,66,0.2,16,3,112,66,71,0,1.38947134264737,0.00655003072433556,NA
"6420",65,175,67.9405555555556,-0.611768253968254,66,0.2,16,3,112,66,72,0,1.54017573493998,0.00726045804263356,NA
"6421",65,175,82.2841333333333,-0.529804952380953,80,0.2,16,3,112,80,86,0,1.63344040007954,0.00770011189040207,NA
"6422",65,175,77.2808888888889,-0.558394920634921,75,0.2,16,3,112,75,81,0,1.63846980800011,0.00772382074670865,NA
"6423",65,175,85.7444888888889,-0.510031492063492,84,0.2,16,3,112,84,89,0,1.44229919435301,0.00679906360551272,NA
"6424",65,175,77.3324666666667,-0.55810019047619,76,0.2,16,3,112,76,80,0,1.25535778099011,0.00591781333168935,NA
"6425",65,175,74.2411111111111,-0.575765079365079,73,0.2,16,3,112,73,77,0,1.19739883087749,0.00564459222065543,NA
"6426",65,175,111.635177777778,-0.362084698412697,110,0.2,16,3,111,110,115,0,1.37333009395512,0.00647394014828815,NA
"6427",65,175,67.3358666666667,-0.615223619047619,66,0.2,16,3,112,66,70,0,1.27896961099565,0.00602912056577694,NA
"6428",65,175,95.0150888888889,-0.457056634920635,93,0.2,16,3,112,93,98.0250000000015,0,1.52089935220568,0.00716958830297907,NA
"6429",65,175,85.7788444444444,-0.509835174603175,84,0.2,16,3,112,84,89,0,1.42365013407099,0.00671115109225822,NA
"6430",65,175,61.5950666666667,-0.64802819047619,60,0.2,16,3,112,60,65,0,1.39198692863921,0.00656188931042549,NA
"6431",65,175,98.8063777777778,-0.435392126984127,97,0.2,16,3,111,97,102,0,1.46471168917383,0.00690471711932011,NA
"6432",65,175,94.8015111111111,-0.458277079365079,93,0.2,16,3,112,93,98,0,1.46723663188684,0.00691661981341662,NA
"6433",65,175,108.664244444444,-0.379061460317463,107,0.2,16,3,112,107,112,0,1.37098463327133,0.00646288354059141,NA
